,review,cluster
"('3',)",Review Text 3631: I was having a great time until they started banning me because of my identity I guess. Not sure exaclty what their bullsheet excuse was but it almost seems people block me for being male. So yeah I'd watch out. Don't get attached to anyone there cause you might get banned for who you are afterwards,3
"('2',)",Review Text 3639: I'm a listener at seven cups of tea and my keyboard doesn't show up sometimes....it's a really big problem because there are people I want to help but I can't. Also since my keyboard gets stuck and I can't reply.. they think I'm ignoring them please please fix this issue I love working at seven cups of tea....oh and sometimes the toggle notification doesn't work too.,2
"('0',)",Review Text 3644: There's a troll in Depression chat claiming to be the CEO with multiple accounts muting whoever he pleases whenever he pleases for no good reason. All you can do is sit there and take the punishment or your account will be banned too. Don't waste your time. Sad to see this app ruined by a single person. Bye 7Cups,0
"('0',)","Review Text 3649: No settings available in the app that I could find. I don't want an in-app alert every time anyone posts anything on any forum, and since my new phone doesn't have a button to bring up a context menu, if there are settings I can change I can't access the page. I started to make a forum post about it, switched to a different application to check something, and came back to find that the app had refreshed, which erased my partially finished post. I really wanted to like this app but its  usability is poor.",0
"('0',)","Review Text 3661: It seemed like it was a wonderful idea. I really don't have anyone else to speak to, and yet, when I finally picked out a listener who fit my criteria and worked up enough courage to press the chat button: ""You may not request chats for teens."" I'm 18. I'm sorry, what? Excuse me? Wonderful experience, really. Removing this app immediately.",0
"('3',)",Review Text 3666: I appreciate what this app offers for people who are struggling. But on my Note 8 the app is almost unusable. It's extremely buggy. Windows will pop up randomly and sometimes you can't get back to the chat screen. Honestly a lot of the profiles I saw for the listeners almost looked like dating site profiles too. Some even went on to describe what they look like! Are they really here to help people or just mess around?,3
"('4',)","Review Text 3672: Generally, it is not particularly easy to use on mobile. It has screen rotation activated even when it is disabled on my phone. It is unclear what purpose all of the tabs serve. I cannot open my chat to talk with somebody because the app is in an endless loop of opening and closing and it can't be fixed. Definitely requires bug fixes and general ease of use improvements.",4
"('0',)","Review Text 3681: I wish you weren't paired with a listener as soon as you opened the app. Chats are pretty slow, not because of the listeners, but because the app kept freezing and would remain so for five minutes or more. The freezing, blank screens, and clunky UI make for a very disjointed experience.",0
"('3',)","Review Text 3687: This may have started out as a good idea with good intentions but it's clear there's no regulation of the listeners and the ""training"" is simply death by power point nonsense. Anyone with more than a superficial problem better steer clear, as seeking help here is liable to make things worse.",3
"('0',)","Review Text 3698: I am down right puzzled by the lack of negative reviews.  It took me about 15 minutes to connect to a listener, and I haven't been able to connect to another one. The real bummer is that when I finally did connect, the listener just stopped talking after about 2 minutes- I had my even gotten into what I needed to say. Not happy.",0
"('0',)",Review Text 3703: Everytime i try and connect to a listener i just sit there. It never connects. I love the site but this app sucks. I need someone to listen and i can't even get a connected to anyone.,0
"('0',)",Review Text 3708: I'm totally in love with the concept of 7 cups of tea. However this app is making it difficult because of the glitches. I'm excited to one day change my rating to 5/5,0
"('0',)",Review Text 3711: The app has some serious latency issues making it impossible to meet the standards of service a set by the site admins for the listeners. Also hangs in lollipop. 5.1.1 The site is quite usable though.,0
"('0',)","Review Text 3713: Would be easier to speak to an actual counselor in person, I was waiting to speak to someone for quite a while and took a break from watching it and I missed the listener by some minutes, but I explained a few things anyway now that there was a window open to speak to them and waited for them to come back online, that was sometime last month and I didn't receive a reply yet. I tried to speak to someone else but they were from a different country and wouldn't quite answer my questions or fully understand me",0
"('0',)","Review Text 3719: I am sending you guys a bug report with the problems in interfacing that break this app for me. Developers, I know you can do a little better.",0
"('5',)",Review Text 3751: Second time I tried this app nothing changes. Complete rubbish full of judgemental kids avoid at all costs,5
"('0',)","Review Text 3759: DO NOT USE.I was given very questionable advice by a so called counsellor.These ""counsellors"" are not required to undertake any formal training.I can forgive a lot but a crisis service telling me not to bother my husband(my only day to day support person)with my challenges with bipolar disorder & that same operator showing no interest in listening to my problems is absolutely abhorrent.*It's been 3 months since I originally posted this & still no response.Tells you everything you need to know about the app.",0
"('4',)",Review Text 3765: I use the website as a listener and that's amazing. But this app is very slow and doesn't even load messages,4
"('5',)","Review Text 3766: The worst thing ever. They were not what they were claiming. I can say a lot of bad things about this""thing"" but i don't want to waste my time any more",5
"('3',)",Review Text 3793: Downloaded the app and spent some time trying to find an adult listener.... with no luck. The app might be able to help young people but it gets uninstalled here.,3
"('5',)",Review Text 3796: I found it hard to navigate and things didnt load properly half the time.,5
"('2',)","Review Text 3797: It used to be a decent app (even if it was a little buggy) but now it's extremely slow, huge battery drainer and half the things things don't work. I can't even access my listener account anymore.",2
"('3',)",Review Text 3803: Tried it before. Try to consult my anxiety and depressed problem with one of the listener from my country indonesia ( i thought it would be great if i could consult with my own language) . he/ she doesnt really care about my problem and do not take my problems seriously. Not everyone who deppresed want to hang theirself or cut their own hand.And the listener are too scare to get involved with the problem. Dont know. But im not going to try it one more time.,3
"('0',)",Review Text 3805: It is a good concept n u ppl can do tremendously well...bt ur app is too slow...takes hell lot of tym to load chat n other pages...which made my experience pathetic...,0
"('0',)",Review Text 3816: The chat keeps showing that the other person is still typing even though they have stopped 15 mins ago. This creates long lags in response time. Please fix. Settings options in the app are also very limited. If i want to change username i have to use the internet. I dont see the point of the app then.,0
"('0',)","Review Text 3833: I love the site, but the app is near useless. It's slow, and chats don't load properly.",0
"('0',)",Review Text 3836: Biggest bunch of horse ding I've ever seen. It's obvious they're getting federal grant money for listening but doing nothing more.,0
"('3',)","Review Text 3847: Worst site ever. People are to ridiculous. Not members the moderators are horrible. Listener's good, members good, creators amazing. Moderators horrible.",3
"('3',)",Review Text 3850: This app doesn't  help the things they say are cruel  I'll  find another one un installing,3
"('3',)",Review Text 3851: no one listened to my advice and the chick I talked to did Jack for me. MY OLDER SISTER IS BETTER FOR ADVICE,3
"('0',)","Review Text 3870: The idea is great, but the app is a desastre! Conversations are unscrollable, pages bug while changing, please fix these issues..",0
"('0',)",Review Text 3873: And was.  Legit mental health organizations shouldn't be recommending untrained listeners.,0
"('0',)","Review Text 3890: Your mods are all misusing their power and banning and muting for no reason, worst management ever",0
"('0',)","Review Text 3915: It's too complicated to just remove someone from your chat list. When I go to end the live chat and the review sheet comes up, I can't even scroll down.",0
"('5',)","Review Text 3920: I was blocked because I asked the age of a ""listener"" and the time it takes to connect,  I could kill myself. Chat rooms are also abysmal. Reminds me of rooms on AOL back in its hay day",5
"('4',)","Review Text 3922: They have never functioned properly on here using wifi or 4G. It tends to take a while to find a listener on desktop, but it never finds one in-app",4
"('2',)",Review Text 3928: I am so upset. This app doesn't even work anymore. I can sit here for like 4 hours and no listeners will be found. This app sucks now.,2
"('5',)",Review Text 3929: I love this app (saved me a few times tbh) but i cant change my idefication or photo or anything really,5
"('5',)","Review Text 3934: This app always crashes, its slow, I can't message anyone half the time. The message box is screwed up, and it's too close to the send button. I have a Samsung Galaxy s4 and this app just plain doesn't work.",5
"('0',)","Review Text 3948: You can set it to online or busy when you're on the app, but as soon as you close it or go onto something else, it changes it to offline..",0
"('2',)","Review Text 3950: But the app is terrible ,it's just so heavy and doesn't work and bugs here and then ,i can't stay on it for few seconds without it getting bugged",2
"('5',)","Review Text 3964: This application is slow as a snail, have to wait like years and I fall asleep every time.",5
"('2',)",Review Text 3973: This app doesn't work which sucks because the website doesn't want to work either. I have to log on and I can't. It's just a blank screen.,2
"('5',)",Review Text 3978: Thanks for ignoring me!  I tried several chat forums. I didn't download it because I wanted to talk about cake,5
"('2',)",Review Text 3985: The chat part isn't working why I have no idea but everything else works please just fix it before I lose it,2
"('0',)","Review Text 3998: Kept say ""connecting..... connecting"" for a listener but failed to connect even after half an hour",0
"('0',)",Review Text 3999: The app is slow. You can not scroll down the conversations. Interface is poor.,0
"('0',)",Review Text 4009: The messages always get jumbled. Please fix this. I have to search for the messages listeners send.,0
"('0',)",Review Text 4010: This really need to be updated. It's too slow. Lacks setting options,0
"('5',)","Review Text 4028: I installed the app and when I open it, it's blank. I restalled the app. Restarted my phone. Hopefully it's just a glitch.",5
"('0',)",Review Text 4032: It said I violated terms when I didn't even do anything,0
"('0',)",Review Text 4044: Give chat heads so tht we can chat during using other apps and reduce MB consumption allow this app to run on connections like 2G omegle chatous and many other apps run do it and i give five stars,0
"('5',)",Review Text 4120: Seems to be crashing on Android 7.1.1 it doesn't​ even starts,5
"('3',)","Review Text 4132: The listeners don't help you . I was talking to 3 already and as soon as we began a support conversation, theybwent offline . 🔫",3
"('0',)","Review Text 4146: Downloaded it for over 30 minutes ago, and I still do not get any listener 😵",0
"('0',)",Review Text 4155: I love the idea but can never connect to anyone just loads continuously.,0
"('3',)",Review Text 4161: A lot of the 5-star ratings seem to come from listeners. People should be aware of that. Buggy and a memory hog. And be careful what you tell strangers.,3
"('0',)","Review Text 4254: Lot of bugs, even after 2 months when I reinstalled it",0
"('4',)",Review Text 4333: Can't use. Screen is blank white with vertical and horizontal scrolls.,4
"('2',)",Review Text 4351: It's great.  Keeps losing messages. Need to work out the bugs,2
"('5',)",Review Text 4356: Would be helpful if the app didnt crash every time I open it.,5
"('0',)",Review Text 4366: It won't let me send a message and its very complicated.,0
"('0',)",Review Text 4766: I used to give 5 stars. 1. Took soooooooo long to open/click anything 2. Always autorotate 3. Cant login with my old account. Please fix it. I really love the app but u must fix it please.,0
"('6',)",Review Text 4783: They advertise a 3 day free trial but instantly bill you $150!  There is no customer service number to call to get this straightened out!  I submitted a ticket to customer support but have no faith in it getting solved easily.  I'll be calling my back tomorrow to dispute this charge as it was advertised 3 DAY FREE TRIAL.   Not a pay $150 for a free trial.,6
"('3',)",Review Text 4785: I immediately deleted this app when the listener they paired me with offered to help me masturbate via video chat. Some people may be into that but maybe you should seriously find a better way to screen these people especially when this person said it would be our little secret. Ick no so if you wanna use it fine just beware who you talk to on the interface.,3
"('3',)","Review Text 4786: Ive used this in the past. Helped me with a lot of relationship things. But I went on here the day after my dad died to talk about my feelings and to get some help with moving on. Took me 2 hours to get connected to someone and when i told them everything, all they said was ""Wow"". Thats it. I kept texting and asked him for some helpful words but he said he didnt have anything nice to say. I couldnt get connected to anyone else the rest of the nigbt.",3
"('0',)","Review Text 4788: I was shamed for being on psychiatric medication. Mods did nothing. Someone came into a group suicidal and mods and listeners basically said ""well that's just too bad go away we are talking go to another group."" I can't believe how narrow minded this support ""community"" was. Don't install to be if ignored and made to feel ashamed by a bunch of Tumblr emo kids.",0
"('5',)",Review Text 4789: Hi I'd love to try this app out but it won't work properly on my Samsung Note 5. I've uninstalled and reinstalled the app a few times but when I open it there are bodies of code floating around behind the text. Any bug fixes?,5
"('3',)","Review Text 4790: This business prays on those seeking help. They employ shady application development and UI. If you have $150 to spend on a chat app, then by all means give it to a charity or go see someone in person.",3
"('4',)","Review Text 4791: Used this confusing app out of desperation and got an unsympathetic, unprofessional ""listener"" that typed, quote, ""u r dumb"" to me. I'm not trying this app again and discourage any one else from using it either. Thoroughly disappointed and much more upset than before. Don't use it.",4
"('3',)","Review Text 4792: Go in to seek help from people, end up with a message that says ""No one available. You aren't allowed to set up unless you are a member instead of somebody hoping to have found help and someone to listen to."" I understand that they may be very packed, hence the 2 stars, as I will give benefit of doubt. But if you want to have a connective app that is supposed to help people by giving others someone to listen to, maybe actually have someone available? Maybe allow anyone to seek help? Just a thought.",3
"('4',)","Review Text 4793: was expecting the app to be useful but after doing the intro survey, i was hoping to get connected straight to a therapist. However it didn't give me enough time to read it saying they wanted $150 there and then, it almost felt forceful. Not a great experience in my opinion.",4
"('3',)","Review Text 4794: It is a great concept - but I was a listener for 1 day (yep just 1) and found some members were incredibly rude and disrespectful! I was told from the start I could not provide advice & just listen but some members got annoyed about that and called me ""inexperienced"" and one told me I didn't understand depression and anxiety when I have been suffering from it for 8 years (I became a ""listener"" to help others) so that offended (and infuriated) me very much! Be careful how you speak to members!",3
"('3',)",Review Text 4795: I spent two days trying to figure out how to make a new thread in the forum from my home. I got almost no help. It caused a lot of frustration over something very sinple. It could be good if there was a place to get help with the app itself.,3
"('3',)","Review Text 4798: Sat here trying to get connected with a 'listener' for 2 hours, only got through to 3, all ignored me and logged off. And Main Chat was pointless. Pacifica App is way better if you really actually want help.",3
"('3',)",Review Text 4799: After I typed out what was stressing me I didn't hear back from my listener. I don't know if I scared him away or if something happened but was a bit bummed out that I was ignored. I might try it again but hopefully others feel helped by it,3
"('3',)",Review Text 4801: The listeners blocked me or told me too just man up. They were no help and didn't care to listen and acted like they knew more about my life than what I told them or called me a liar.  Would not recommend this to anyone.,3
"('0',)",Review Text 4802: I downloaded this and got someone to talk to me after 5 minutes when I was in the middle of a mental break down. Not even half way through the conversation they left. Just let me there. I wasn't done talking and I wasn't any  better,0
"('2',)",Review Text 4805: I loved this app before the update now I have to keep restarting it to even view anything.  Half the buttons don't work and it will go to a white screen and never load then I have to restart.  I will change my rating when these problems are fixed.,2
"('6',)",Review Text 4806: I don't like this app. It never works. Yesterday I was told by a listener to go and pay for a therapist on this app. The listener didn't bother to help me. They just want your money. It should be optional and you shouldn't have to pay. That made me angry.,6
"('0',)","Review Text 4807: Push notifications for tagged posts don't pop open when clicked, so knowing who tagged you where becomes a needle in haystack.  I got *nothing* out of this app.  Not a substitute for a good therapist or counselor.",0
"('3',)","Review Text 4808: I've been dealing with depression for a while and I decided to do something about it when I saw this app. None of the assistants helped or actually listened, the videos and writing goals no help... really disappointed.",3
"('3',)","Review Text 4810: This made my suicide rate increase from when I started. The listeners are all unqualified and know nothing. They are useless and can't help with anything. Please make it to where it takes alot to be a listener therefore  QUALIFIED. This is so horrible I'm going to see that this app gets taken care of properly, so fix this.",3
"('6',)","Review Text 4811: Okay so this app just randomly charged my card 150 dollars,  I'm in the negative, and now I can't buy food so now I'm starving, you took the last of the money I had and I'm on medical leave from work.  So f*** this app, this is supposed to make us feel better not screw us over and make me more depressed.  I want my money back.",6
"('3',)","Review Text 4812: I have used this website 5-6 times when I feel really stressed out and have no one to talk to. I have gotten people who chastise me for sending long messages, telling me to ""keep it short"", people who give me no advice and tell me to use the self help guides, people who just say ""hmmm okay I see"" to everything, and people who just don't respond at all for hours or even days. Don't bother with this website. None of them care about you and it will only leave you feeling worse.",3
"('0',)","Review Text 4813: It doesn't provide what is needed. It provides what it thinks it should.  Dealing with every person is different. You can't follow a set protocol for  that. All it did was annoying me. Sorry because your idea is commendable,  it's just that it could not exactly help me. sorry",0
"('3',)","Review Text 4814: PLEASE DO NOT USE THIS APP IF YOU ARE DEPRESSED the listeners on the app are just normal human beings they are not trained counsellors who can genuinely help you! I joined as a listener and had people talking to me who had eating disorders. The app insists you only listen and never give your own advice which is right you shouldn't! So why preach out to people who are depressed, have eating disorders, have been raped when you can't help them. It is quite a sick app and really needs looking at.",3
"('3',)",Review Text 4816: It won't even let me chat without getting my post removed.. How is it suppose to help when everything gets removed? When nothing is bad? Yeahhhhh screw off..,3
"('3',)","Review Text 4818: Annoying.   I just wanted ONE PERSON to listen to me.  Perhaps two.  After I chatted with one (extremely helpful), all I got was a nuclear bombardment of others that want to help and welcome me.  Sorry, I needed water, not peanut butter.",3
"('3',)",Review Text 4819: I downloaded and hoped this app would help... Sadly allthis is is a chat room for idiots who want to chat. I had hopes for this app with my depression and now I feel much worse because i have been ignored then made fun of because no one had any actual issues that needed help for.. I feel like a tool for trusting this and wish I could leave negative 5 stars.......,3
"('0',)",Review Text 4821: I selected anxiety by mistake and now there's no way to change it. If there was at least a way to delete the account or create a new one with the same email it would be better. Or maybe be able to work with more than one problem at the same time.,0
"('3',)","Review Text 4822: It's a good idea. But when I answered questions my ""therapist"" belittled me and treated me like an idiot. Said the same old stuff everyone else around me says. ""Well why don't you just do this"" Like thanks. Now I feel even worse. And discouraged. And Its hard to see hope when the only glimmer of hope I had was shut down and made me feel even worse. I just need help :(",3
"('3',)","Review Text 4823: Too many know-it-alls. Feels like the 'listeners' are following a formula and not being real. I'm coming from experience project where people say exactly what they mean, and this place feels like a sterile psych ward.",3
"('4',)","Review Text 4824: In a time of stress, I had to try this as a last resort. I found no use from this app, seeing as how the ""Free"" is kind of misleading. It wasn't helpful in any way.",4
"('6',)","Review Text 4826: This whole app is just very fishy. If you try their free trial your card gets charged $150 to ""see if your card works"" is what I was told. They don't warn you about this at all, which for an app that is to help people struggling with anxiety is pretty awful planning. Secondly, they state in the app that the paid subscription is $12.95 per month, but after signing up that skyrockets to $150 a month....what? On top of that, the app wouldn't let me unsubscribe and their support can take 3 - 5 days to respond, meaning your free trial is up before you can cancel. Seems scamm-y to me.",6
"('3',)","Review Text 4827: I got this app hoping to relieve myself of the depression I was having at  the time. The ""listeners"" are nothing but a group of what I assume are  teenagers claiming to know what they're talking about but really don't. The  listener I was matched with did nothing more than leaving me feeling more  hopeless than I already was and deleting the app. Yes, I rated them, and  I'm willing to download the app again to see if my experience is better.",3
"('3',)","Review Text 4828: First of all, it's extremely glitchy and I could barely use it without crashing.  Second of all, the listeners are extremely rude and honestly make me feel worthless. And this isn't just one or two, I mean all of them. They seem like kids who want to feel like they're cool by being listeners rather than responsible people who want to help.",3
"('3',)",Review Text 4830: Listeners promise a lot but don't deliver. Chats can be crowded and overwhelming especially if there are many people in crisis mode at the same time.,3
"('5',)","Review Text 4833: I had it crash multiple times and the only times I was in a chat room I felt like I was reading a teen magazine. Great for teens if it were working right, not for adults.",5
"('4',)","Review Text 4834: Wow. I can't believe how horrible the app is. I love 7 cups and the idea behind it, but I can't even log in on my phone. At a certain point it glitches and black boxes appear and then it shuts down. It also slowed my phone down as well. Thanks, now I'll never be able to use it.😡",4
"('3',)","Review Text 4835: One man who said he was a ""therapist "" flirting with me to the point where I had to delete this program.  I told him to stop then he also  tried to ask for personal information and wanted my Facebook name for personal use. ..... I am furious with this person,  taking advantage of people with true situation to be healed,  and he was joking around and scared me.",3
"('5',)","Review Text 4836: I was very dissapointed. My listener was nice... at first. It took a lot of time to explain my issues, and as I finished, her responses became more limited and short. Obviously I felt judged. I expected more feedback then a few measly and expressionless words. I wasted a lot of heart and time and im never going to rely on a random person again. Take my advice and go see a therapist for your issues unless you want to risk your feelings being rejected.",5
"('3',)","Review Text 4837: Horrible they left me. We were talking and they left. The next day they replied ""Oh sorry I had to talk to a few other people I'm sorry I didn't respond"", it was kind of like just oh well they are more important althan you soo I'm going to help out this other person instead. What the hell. I don't recommend this app but if you want to try  it go ahead if thus doesn't happen to you your lucky",3
"('4',)",Review Text 4840: I think the volunteers need to be checked for quality much more rigorously. My first time using the app and the listener I had was so rude she made me cry.,4
"('0',)","Review Text 4842: Found the starting process to be slightly a turn off. And the first two  convos felt broken and disjointed. Wanted to just chat generally but after  a half hour of partial conversations, it wasn't what I wanted/was looking  for. If your need is more in the moment this might not be your best venue,  though if you are a little more patient then I was this evening, maybe your  experience and results will be better.",0
"('3',)","Review Text 4845: Awful app, need to train listeners better. I was having a really hard time last night and explained that I couldn't calm down and the listener replied with ""and"". Sooooo rude and uncalled for. Just made me feel worse about everything. Avoid this app like the plague",3
"('6',)",Review Text 4847: It may have been great... If any of the listeners responded to me. I tried 4 different people over 3 days and not one of them responded to me. The paid therapy they offer is ridiculously high priced and lies to you about getting a free 3 day trial. I've resorted to helping myself since there are no affordable options out there.,6
"('6',)","Review Text 4848: If you want to just talk to a listener about your problems for free it's good. However I tried the actual online therapy paid $150 for the month then only heard from my ""therapist"" twice. Don't waste your money. It's a rip off.",6
"('3',)","Review Text 4849: This was such a strange app. I feel like the people were fake, meaning they we're making up their profiles. The person I spoke to would act like he knew what I was talking about and then he would be caught in a lie. For example, I said I liked Marvel movies and he claimed to be a huge fan. I asked him questions about it and he knew NOTHING but still insisted I give him a good rating at the end and pressured me to buy a monthly package. This was awful and it only made my OCD and depression worse.",3
"('3',)",Review Text 4850: I spoke with 4 listeners in one day and three of them were abusive and one was just not helpful. This may just be a bad experience but the issues I had none of the listeners I had wanted to know.. Plus it sometimes caused my phone to be slow! The whole getting helped and then helping others is a way of getting more people on 7cups. My problem is that I can't seem to be helped so why would it suggest to me to help others? I can't understand myself yet so why ask me during a chat to understand others? I can't,3
"('2',)",Review Text 4851: Most of the listener are Hindi and the few American who actually relate are busy.Plus the Indians listeners are bad at giving advice and can't relate to American problems. And I am not being racist but telling the truth. Plus the U.I doesn't work properly and the app doesn't even look like the Google play store pictures it used.,2
"('3',)","Review Text 4853: I got no help...but I helped a lot of people...a few minutes ago I cried out for help and was c told ""you can't get help here"" gee thanks...",3
"('3',)","Review Text 4854: No one was of any help. I chatted with two listeners with horrible grammar, and when I corrected them, they reported me. Total garbage. You probably have to to pay to get an actual listener who knows what they're doing.   Most of the app doesn't work. I can't even go to my settings. Pathetic. The only listener that helped me didn't help me emotionally. They just helped me delete my account. What a waste of time. I actually ended up feeling even worse. Thanks.  I will not be using this app or your site ever again. Goodbye.",3
"('2',)",Review Text 4855: Don't bother. I reached out to several people on here and never got a reply. The only thing I was ever able to reach was bots. I can appreciate what the app was TRYING to do. It just didn't seem to work that way.,2
"('3',)","Review Text 4858: The app was glitchy in general. When i finally got to talk to people they were unprofessional (yes i know they arent real professionals most of the time), took forever to reply, and didnt offer any help at all. No words of encouragement, didn't listen, and one person was just rude in general.",3
"('0',)","Review Text 4859: It's a good app, not that great with the interface. Keeps hanging. AND- I signed in and became a listener. After that I'm unable to go back to my previous chats where i was trying to sort my problems out. And now all my chats are gone. Really disappointing",0
"('5',)",Review Text 4860: Horrible! App is full of perverts asking to roleplay offsite and for your  personal information. Nothing on this app is kept anonymous. Don't waste  your time.,5
"('2',)","Review Text 4861: 7cupsoftea is a good site with a good concept, but this app is poorly designed. The scrolling through chat does not work, only one side seems to move while the other stays stuck in one place. The thing is also really difficult to navigate and use.",2
"('3',)",Review Text 4862: The few people that I spoke we're awful. There's no standards on who you chat with. Would not recommend to anyone.,3
"('0',)","Review Text 4864: Installed but unable to sign up.  Basically buffering indefinitely, please fix would like to give app it's day in court.",0
"('3',)",Review Text 4865: I started chatting with someone who first off had bad spelling which didn't help the conversation. And also they didn't listen they kept just saying generic things that might work. It was rude and I signed off.,3
"('5',)","Review Text 4866: The app is great, and I want to enjoy it just as much as the creators want. But then it keeps crashing and crashing until I lose the want to use it. I hope you fix this fast. I'm uninstalling it first, but I hope this gets better.",5
"('3',)","Review Text 4868: It lags on my phone and when I connected to a listener I felt like they did not help me whatsoever or help me relieve anxiety. Especially since they called me ""babe"", like why are you calling me that? I don't want anything to do with this app again.",3
"('0',)",Review Text 4869: This app is paid for. I had no clue of this and is unusable unless you put a credit card in.,0
"('4',)","Review Text 4870: Better use the website. App is sluggish, has a weird interface and keeps throwing up useless, impossible to disable notifications.",4
"('3',)","Review Text 4871: don't believe in mental health ""support"" apps. they're never helpful. these people are not trained counselors. they're everyday people like you and me. they don't know how to help. they don't even try to help. Don't trust these apps. you will waste your time",3
"('3',)","Review Text 4872: People do not engage you. As most rooms go you are an outside if you do not belong to a""virtual click "". I actually felt worse because I could not even get a hello response",3
"('3',)","Review Text 4873: I am utterly disgusted by this app. It promises therapy, but what is happening on here is not therapy. This is a site where you vent. Venting isn't getting help from other people but talking about your problems and expecting 0 opinions. A ""trained listener"" is someone who reads some stuff and does a couple quizzes. Its sad when people need help but they are not receiving what they need. I was a listener on here and dealt with enough sad people that I could not assist that came to this site/app thinking I would give them therapy and advice when their rules restricted me from that. When I would tell them I couldn't give them therapy they would question why they couldn't when this app/site literally claims to have therapy. This is false advertisement. I hope that this site/app goes down in flames for all the wrong it has done. It may help some, but those people could get help elsewhere at places that don't lie!   Just please don't support this sickening site/app!!",3
"('3',)","Review Text 4877: If you tell any of the supposedly  ""trained counsellors "", you have any mental health conditions, they all just generally replay that they all just can't help you. Every one hear is absolutely no help at all, no one responsive,and the best thing was deleting this.!!!!",3
"('3',)","Review Text 4879: It's full of trolls. Listeners are hurtful and rude. Support rooms are full of ""false screen names"".  When I reported a listener for telling me the death of my daughter was my fault when she died of a rare genetic disorder, nothing happened. The listener continued to harass me. This site is toxic and I recommend talking to a qualified listener, not a random jerk that makes you feel worse than you already do. After asking them to stop emailing me, they still continue. I have asked 5 times now and I'm still receiving emails about how ""sorry"" they are for not doing their jobs and along others from hurting people who are already suicidal. STAY AWAY FROM THIS SITE!",3
"('5',)","Review Text 4880: The app had me talking to a bot for a long period of time while I waited for a listener. When it connected to a listener, it connected me to someone who wasn't available. I pretty much wasted my time with this app.",5
"('3',)",Review Text 4881: It's a great idea but be careful who you talk to. I encountered a couple people who are extremely judgemental and not helpful at all.,3
"('1',)",Review Text 4883: Horrible! 😃This is not the way you deal with people who are really suffering! Hate this app from the core of my heart.,1
"('0',)",Review Text 4884: I hate it it was awful. It said i did inappropriate things even tho i  didn't. Dont install it its trash,0
"('5',)","Review Text 4887: Don't waste your time on this. If you can, get a real counselor. If not, try making real friends that you can trust.",5
"('3',)","Review Text 4888: This app made me feel worse honestly. People in the group chats called me names like creepy, wired, ext. Some comments were just because of my name.",3
"('0',)","Review Text 4889: I got matched up with a 15 year old who asked me intrusive questions about my genitals, didn't know anything about mental health AT ALL, and didn't listen to me. Just made me feel worse.",0
"('4',)","Review Text 4892: I used to love this app. It helped me get through some really tough times.. Now it charges $5 a day and I'm poor, I can't do that.",4
"('0',)",Review Text 4893: I couldn't talk to anyone.  My screen would turn blank and app would freeze up. I'd get a notification that said nothing. I knew it was to good to be true,0
"('0',)",Review Text 4894: I had a listener ask me innaproate   questions thay made me feel extremely uncomfortable and alot worse off than I was to start with. Would not recommend.,0
"('0',)","Review Text 4895: First listener I connected to told me to ""self pleasure"" when I asked what do you mean he said to masturbate. Completely unprofessional in my opinion deleted it straight away",0
"('0',)","Review Text 4897: The site is awesome. But the app sucks. It lags a lot, gets stuck and takes forever to connect. Please do something about that.",0
"('2',)",Review Text 4899: Desperately needed the chat function. I was already doing the other techniques and they weren't working.,2
"('3',)",Review Text 4900: 7 cups encourages users to share things in their life that they are thankful for and things they've done that they are proud of. Thank rich people to share their thoughts and feelings but then don't provide their users with a way to control who has access to that information. Additionally this site also makes all of its users information available to Google search. I have asked several times for privacy control and was told that the people who run the site made the decision not to allow anyone privacy.,3
"('3',)",Review Text 4902: For a couple of weeks now I cannot  have private chateau it be in a group chat and it's very upsetting. Otherwise  I love this app and find it very helpful.,3
"('3',)","Review Text 4903: The functions of the app are neat, but I guess I had a run of bad luck with listeners. I got people who weren't well rated and made me feel even worse about my situation.",3
"('3',)","Review Text 4905: This app shouldnt be on the store! They advertise it as a helpful place where you can chat with trained listeners where all i got was 15 minutes witb a bot asking me personal questions and not 1 sight of any ""trained listener"". I needed someone to talk to (and obviously still do) and tbh i really felt they were taking the P with a bot trying to counsel you. Uninstalled",3
"('3',)","Review Text 4906: Here I am blabbing away and all they can do is say, yea that sucks. I rather talk to people who know and support me.",3
"('3',)",Review Text 4908: I was told that my pretty severe problems were insignificant and I needed to find another listener because the person I was talking to didn't feel like listening to me talk about me eating disorder.....wow,3
"('3',)","Review Text 4909: It's a great concept, but I am never able to find someone to talk to when I need on the app. So it has not been helpful for me at all.",3
"('3',)","Review Text 4910: This app puts you in touch with people just like you, of all ages and nationalities, who have zero training in mental health or even the most basic principles of counselling.  If you are having a bad day and you broke a nail and missed the bus, then this app might help by providing a listening ear, anything more serious than that and you'll freak out some 15 year old ""listener"" in Taiwan, and you may feel worse yourself.   Potentially a very dangerous app.  You don't get counselling from random people at the store for a reason (they have no idea what they're talking about).   7cups is counselling by random strangers at the store (or the bus stop, the ma, or queuing at the bank).",3
"('3',)","Review Text 4911: I tried to use this app. In theory, its a great idea. Unfortunately, what started as just a mild depression for the evening quickly turned into dangerous thoughts because of how a listener reacted when I was scared to open up on the first chat I ever did. Literal conversation was us saying hello and me expressing that I was nervous about using the app. He told me he couldnt help me if I didnt want to talk and disconnected chat... it was 5 messages TOTAL. I felt like there was something wrong with me and ended up crying. I know its not the ideal reaction but I already wasnt in a good headspace and that just made it worse. It was awful and Ill never even dare try this ""resource"" again.",3
