,review,cluster
"('4',)",Review Text 660: I LOVE IT! It helps me keep track of my mood throughout  the day and help me figure out what to do about it,4
"('8',)",Review Text 662: Very simple and not overwhelming. I really enjoy it's polite terminology please thanks do you mind....ect,8
"('6',)",Review Text 663: A very paneer and with a good GUI it's actually a real for depression app I used.,6
"('7',)",Review Text 664: Great! It also includes some facts about the side affects of depression which is quite interesting to be honest! +5,7
"('7',)",Review Text 665: I am cuurently using this app to just assess myself and reflect. It's nice to have an unbiased robot friend.,7
"('7',)",Review Text 667: First day on it and I already love it. It has some great information and is well thought out and put together,7
"('4',)",Review Text 668: I have found this a great tool I suffer mood swings and depression I will be showing this to my doc.,4
"('7',)",Review Text 669: At first I thought it's gonna be a useless app but it stores some usefull advise,7
"('7',)",Review Text 670: It's only my first day using it. But so far it has gave me hope!!,7
"('7',)","Review Text 671: Love the app, but I accidentally chose the wrong answer and I'm not sure how to change it??",7
"('2',)",Review Text 672: This app was very helpful and helped me realize that I'm in a severe depressive episode,2
"('8',)","Review Text 673: Some questions needs to be detailed tho, but overall this is helping me so much. Thank u 💕",8
"('7',)","Review Text 674: I find it works just as it says. It considers your time, session are quite quick and straight forward.",7
"('5',)",Review Text 675: Just started it but so far I like the layout & thought provoking questions to get you to really think,5
"('6',)",Review Text 676: Good app but maybe have more question in the blocks as this may achieve a better picture the of what is going on at that time.,6
"('0',)","Review Text 677: It's the best app, I've only started using it, but I have feeling that this one might work :)",0
"('2',)","Review Text 678: I think this app is great ,, it honestly helped me in learning what i have and how to deal with it. i highly recommended this app to anyone !",2
"('8',)",Review Text 679: Love it. Please can we be able to put our own contact in? Thank you for a brilliant and simple app.,8
"('0',)",Review Text 680: It's a great app to educate you about mental health and make you become more aware of your feelings,0
"('8',)",Review Text 682: The simplicity and clarity of the questions allowed me to observe and identify actions that can help me! Thank you to the developers!,8
"('6',)",Review Text 683: It's a good app for self awareness and tracking your thoughts through-out the day or week.,6
"('8',)",Review Text 684: thanks so much moodpath actually works really well and it's helped me alot,8
"('5',)",Review Text 685: I really love it. It gives great facts and also helps a lot and gives me something to do daily.,5
"('4',)",Review Text 686: Loving the app. Tracks your mood three times a day and makes you realise it. Tracks your routine and provides statistics,4
"('4',)","Review Text 688: Easy to use, tracks nicely, gives reminders and suggestions, informative charts and background. Wish it tracked sleep too.",4
"('7',)","Review Text 689: Still in the process, information in our regards depression is very useful and informative.",7
"('7',)","Review Text 691: Pretty amazing app, so far it's been very useful even as a free app and very informative too.",7
"('2',)",Review Text 692: Helps me lot's it helps me detect and prevent a lot of my issue's. I would definitely recommend this to anyone,2
"('0',)",Review Text 693: I feel like had someone who want to ask about my day. It's really good,0
"('7',)",Review Text 696: I have used it for a week now and the advice it gives is very helpful and I appreciate it more each new day I use it,7
"('2',)",Review Text 697: This was very helpful for me and now I understand more of what emotions and stuff like that I have,2
"('7',)","Review Text 698: Excellent app, appreciated the reminders and questions, then the statistics of how you are overall based on times of the day.",7
"('7',)",Review Text 699: I'm not through with it but so far it's pretty informative and well made,7
"('7',)",Review Text 700: Only problem is it's not reminding me in the morning other than that a great app,7
"('5',)","Review Text 701: It's great, it really is. Fulfills its purpose and simple to use, not time consuming either.",5
"('6',)","Review Text 702: So far so good, I'm actually hopeful of this app and the UX is pretty clean.",6
"('6',)",Review Text 703: Seeing what this says at the end of two weeks.. Maybe good or bad,6
"('2',)",Review Text 704: I think it helps you understand if your happy or distressed,2
"('0',)",Review Text 705: It feels like someone is checking up on me and it feels great!,0
"('0',)",Review Text 706: I like how the weight that you put in the backpack signifies how often you might feel this certain emotion.,0
"('4',)",Review Text 707: I like it and this app helps me to track my mood.,4
"('7',)","Review Text 708: This ""APP"" is FANTASTIC! Does exactly what it says & the health report at the end is SOO HELPFUL .",7
"('5',)",Review Text 709: Really like this app ! I especially love all those little psychology articles in it :),5
"('7',)",Review Text 710: Very useful and friendly format with useful information. I am learning alot through it.,7
"('2',)",Review Text 712: An easy to use app. Very helpful. I am learning a lot about myself and my triggers.,2
"('7',)",Review Text 715: Great app! Would recommend allowing users to enter data for the day after the fact,7
"('5',)",Review Text 716: This app is so helpful and really is great for anyone. I'm so glad i discovered it!,5
"('4',)",Review Text 718: Very helpful to keep track of my mood throught the day and draw patterns and correlations.,4
"('7',)",Review Text 720: It's an amazing app for finding out what's wrong with yourself.,7
"('7',)",Review Text 721: Only been using it 4 days so I'll let u know later on,7
"('6',)","Review Text 723: Keep up the good work, I love it Thank you for yours awesome app 😊😊",6
"('4',)","Review Text 728: A very useful app, that I use to gain insight of my mood.",4
"('2',)",Review Text 729: I loved the app! My doctor told me about this app that I need to do daily and it helps!,2
"('7',)",Review Text 731: Only on day one but it seems interesting. I'm very intrigued!,7
"('6',)",Review Text 733: I just have to say it is a great app. Good job! Thanks a lot!,6
"('7',)",Review Text 734: Simplified and pleasant. Only day 3 but so far I like it,7
"('6',)",Review Text 735: It's good ive only been using it a while and it has helped a lot,6
"('6',)","Review Text 736: Really helpful,if only to be reminded that some days were good!",6
"('7',)",Review Text 739: Just starting. Looking forward for the result and hopefully I can learn something on it.,7
"('6',)",Review Text 741: So.far so good. This app is a good idea and seems well laid out,6
"('7',)","Review Text 746: Maybe add more language in this app will better, I think",7
"('4',)",Review Text 747: It's very helpful of making you aware of your moods and helps,4
"('7',)",Review Text 748: Got the app 3 days ago and so far its great.,7
"('6',)","Review Text 749: Very good to track patterns, very helpful. Beautiful design, very smooth",6
"('8',)","Review Text 750: It's working much much better now , it's really nice looking and it's helping.",8
"('7',)",Review Text 751: This app is very helpful at both providing useful information and at providing useful feedback.,7
"('4',)",Review Text 752: It's so easy and convenient. Great way to keep track too.,4
"('4',)",Review Text 754: I love it. It keeps track of my moods and it's cute,4
"('6',)","Review Text 755: This is a very good app , especially when it comes to mental health , 5//5",6
"('7',)","Review Text 758: It is an overall great app. Very considerate, and very convenient.",7
"('6',)",Review Text 763: Very good information presented in a way that's easy to understand.,6
"('2',)",Review Text 764: Awesome for people looking for help and not knowing exactly what to do...,2
"('5',)",Review Text 765: so far been thrilled hope it really helps at the end,5
"('0',)",Review Text 766: It's really helpful in understanding what is happening to you and how you are feeling.,0
"('7',)","Review Text 776: Great app, friendly UI, one of the best free app in the store",7
"('0',)",Review Text 777: Makes me evaluate myself and think about how im feeling and address myself,0
"('2',)","Review Text 791: It is tons of help, as long as you are honest.",2
"('2',)",Review Text 797: Its a great help source to the path of the best,2
"('7',)","Review Text 816: I just installed this app, and I already love it !!! Love it!!!",7
"('0',)","Review Text 927: I haven't finished my first 2 weeks yet, but I'm excited to see the results. I have a therapy session tomorrow and I think I'll bring this up. I find it a helpful way to document my mental state because by each therapy session when my therapist asks I can't remember entirely. 5/5 so far for sure. Thanks for allowing this app to be free. It's helped me think about my feelings in a deeper way outside of therapy and it makes me feel good to finish with the questions throughout the day. While I may not be accomplishing much else it feels like a pat on the back almost... almost. :]",0
"('7',)",Review Text 928: The information section is easy to understand and informative. The text is also big and paragraphs are small with big spaces between making it easier to read. The questions and the ability to see your progress and acrue more data for a more conclusive look at your depression is very helpful. I think it would be nice to have more questions. The same 10 or so questions get boring after a while. Otherwise this is a really good app. I like it a lot.,7
"('7',)","Review Text 930: Great app to use with your therapist.  Edit: This app is great, but after the first phase of questions it stops sending push notifications even with that setting turned on. Obviously my brain has issues doing this so this makes a helpful app pretty useless. Fix this feature please and I will return 5 star rating.",7
"('7',)","Review Text 931: It's great :)) anyone with mental health issues, depression, anxiety or whatever. It's great I attempted suicide not to long ago and this app seems like the best app to track my episodes to prevent it again.",7
"('4',)","Review Text 932: Very well designed, helps to keep track of moods and the sort throughout the day, very easy system to get used to, take maybe 1 or 2 minutes not even to fill out a little test. I'm surprised it's free, hope to see it brought into more languages for a larger demographic, well designed app.",4
"('4',)",Review Text 933: A great app for keeping track of everyday moods. I was a bit disappointed there wasn't more consideration for bi-polar. The outcome said I had no depression and was at no risk. But several of the days I was thinking strongly about death. I think my manic times leveled it out making the outcome inaccurate.,4
"('0',)","Review Text 936: It's a great way to log your feelings in a simple way. The questions help with understanding what you're going through and the articles are useful for info, 5 or of 5 for me.",0
"('5',)","Review Text 937: Very helpful and accurate. My only issue is that it really only asks about decreases in appetite, whereas some people increase their appetite/binge when depressed.",5
"('4',)","Review Text 938: I just made it to the 14 day mark, and so far it's been very helpful and useful. It's kinda exciting to log your moods and see your progress.",4
"('0',)",Review Text 939: it really helps with everything. its like telling everything you feel to a counselor without anyone with you. like having someone understand whats going on,0
"('7',)",Review Text 940: Was just diagnosed with clinical depression. I love that this is a great tool both for me and my doctor in this complicated disease,7
"('5',)","Review Text 941: This really helped me look back at what happened and think over the events. Turned out that I'm on the verge of getting depression, and I don't think I would've done anything without this.",5
"('0',)","Review Text 942: I really love the idea of the app and the knowledge available for it, however I was ultimately disappointed. I think for some it may be a fantastic choice, but as a person with functioning generalized anxiety disorder and random but sudden bouts of depression, this app failed me.  I really like that it checks in throughout the day, but wish it offered more time as I ended up missing some of the question blocks and doesn't seem to tack on extra events at the end of the two week period to make up for it so you're left with missing data. It also requires an Internet connection, which was problematic as I went out of town and had no reception or Internet and missed several days. I made a mistake in one of my entries and there seemed to be no way to go back to change it. I also wish you could specify the times as my depression hits late at night, long after my last batch of questions for the day. I think the questions should be adjusted slightly, to specify ""currently"" as in, ""are you CURRENTLY feeling like this?""   I suffer from generalized anxiety disorder with some depression on the side and was advised by my psychiatrist to try to track my mood while we attempt medication. Again, while a great idea in theory, ultimately the app failed me as it says that I'm fine, and as ""normal"" as the rest of society. I know this isn't the case and that I just happen to be high-functioning which is how I got to the point I am at now with random and sudden mood changes which before I had no explanation for. I would always compare myself to others who had deep-rooted depression and, recognizing they had it much worse, made excuses for why I was feeling how I did. But that's what they were. Excuses.  BOTTOM LINE, this app is meant to be a guide and may not work for everyone. There are many forms of anxiety and depression, and if you feel off, sad, or overwhelmed consistently, please see your doctor.",0
"('7',)","Review Text 943: Really good app, but it says that you can talk to a therapist using messages and I have been using this app for ages and didn't get a message from a therapist so I'm just a little confused",7
"('2',)",Review Text 944: I like it. It helps me making a point on my menthal health and problems,2
"('0',)",Review Text 945: This app is great. It almost feels like it's another person checking up on you and how you are doing throughout the day when a new set of questions are available to answer.,0
"('0',)",Review Text 946: Only had it for a short while but it seams very helpful. I definitely recommend this app for people who are feeling down,0
"('7',)",Review Text 947: Great app..it defines depression and symptoms very well without the hassle,7
"('8',)",Review Text 948: Awesome app I can see patterns now thank you so much,8
"('5',)",Review Text 949: I love it. Love how it reminds you to check in. Really pleased with it. Very helpful,5
"('7',)",Review Text 951: Just brilliant. This is a great app that should be on every device imaginable.,7
"('6',)",Review Text 952: Would be nice if it could work offline. Otherwise pretty good.,6
"('7',)","Review Text 964: I do love this app. It's very helpful. I would give it 5 stars but I am confused by the link that's sent to my therapist (great feature though!), the site is in German. Is there a mirrored site for US users? Like many others, I am very careful about what looks like spam. Especially since I sent the link via text.",7
"('4',)","Review Text 965: A really effective platform for tracking moods, emotions and related info. Unobtrusive app reminders help to keep me on track with entering info 3x a day. 600 character comment area with each entry allows me to note specific events, emotions, etc related to mood. Looking forward to receiving assessments after 2 week tracking period. Well done!!!",4
"('4',)","Review Text 967: I love the resources section. The information helped a lot. As for the mood tracking, I would like to be able to edit moods/ answers and add more optional moods because sometimes my mood changes in between the three daily responses. Overall good app!",4
"('1',)","Review Text 968: I would give 5 stars as it's an amazing app, but I have one issue, not a big one, but a little issue. On the knowledge page it only talks about depression. I'm unsure whether or not this app is only for people with depression but maybe you could edit that page to talk about other mental illnesses? Or maybe even make a new app? But besides from that, it's a great app",1
"('8',)","Review Text 970: a wonderful app!! really helpful in watching my moods, though i only have one teensy issue with it: my days start Very early, at abt 0400, and end at about 2000 - but the last block of questions arrives at a much earlier time than my usual end-of-day lol (at about 1400 i think?). i think it would be rlly useful to have a function to maybe edit the times that the question blocks appear? or even how many there are! bc that would certainly better encapsulate my mood thru the whole day, y'know?   otherwise tho, a stellar app!! thank you all so much ❤❤❤",8
"('5',)",Review Text 971: This app has helped me track my moods. It has helped me see there isn't only bad days but good days . And when I am really sad the questions really help. I feel like if there is sadness and depression that this app can help,5
"('7',)","Review Text 972: It looks deserving of five stars, but I whish the knowledge section had information past depression, I wish it'd help me understand some other mental problems that I could actually relate too.",7
"('4',)","Review Text 973: This is a simple, accurate, and noninvasive app that helps me track my current state of depression as well as my triggers of depression. I love having it!",4
"('4',)",Review Text 974: This app was simple to use and didn't take much time at all. I appreciated checking in with myself and the casual reminders helped keep me on track,4
"('5',)",Review Text 975: I thought it was really helpful.  It helped me realize how bad I've gotten and that I need help. Whoever thought of the is a genius,5
"('7',)","Review Text 976: I like how interactive it is, very informative and I think this will be beneficial after the 14 days days to see what the analysis says when done.",7
"('5',)",Review Text 977: I've struggled with depression for 16 years and this app has really helped me pinpoint the days I've felt particularly bad.,5
"('4',)",Review Text 978: Brilliant way of assessing and noting your moods. Good way to get a better understanding of your depression and great if you need to keep  mood diary.,4
"('4',)","Review Text 979: 5 stars all the way but with one issue, was typing in a response and accidentally hit the mood button and cant reopen it to finish my response.",4
"('2',)","Review Text 980: An absolutely fabulous app, lots of information and a very helpful yet non intrusive approach to helping you figure out what you're thinking about and how to deal with what you're going through",2
"('6',)",Review Text 981: it's a really good app..but can you guys make one for anxiety you know like one app,6
"('4',)",Review Text 982: It's quite a nice way of keeping track of mood over time rather than focusing only of certain parts of days/weeks,4
"('7',)",Review Text 983: A way to correct or add additional information or answer questions you missed would be an improvement.,7
"('2',)",Review Text 986: It's so helpful as it gives so much information about depression and how to help you,2
"('2',)","Review Text 987: Great app, helpful and an innovative approach to the disease of mental illness",2
"('4',)",Review Text 988: This app helps me track my mood and find patterns in it throughout time which is helpful for my therapy,4
"('4',)",Review Text 989: Very helpful platform to help me track my mood with simple questions.,4
"('6',)",Review Text 990: So far informative... I like the tools available within the app. Good job.,6
"('5',)",Review Text 991: Three days in and it's really helping me answer some honest questions,5
"('5',)",Review Text 992: I really like the overall outcome of the app. Its very helpful,5
"('7',)","Review Text 993: This is an incredible tool to reflect on your highs,  lows and inbetweens.",7
"('7',)",Review Text 994: So far liking it and can't wait to finish the required days.,7
"('7',)",Review Text 995: Amazing app one of a kind in taking care of my mind..xxx,7
"('2',)","Review Text 996: Seems to be an interesting mood-tracker, the push notifications are helpful.",2
"('4',)","Review Text 1000: I've tried a few different mood apps and this is the best. It does all the work, which helps when your motivation is low at times. Not only does it unobtrusively ask you questions about your mood you get a summary. A doctor's letter and a code for therapist or your Dr to track w you. It has education about depression and coping methods. This is definitely the next generation!",4
"('6',)","Review Text 1001: As much as I agree with the last reviewer (the more info available, the less stigma exists), I found this app to be extremely helpful on a personal basis. One 'maps' out their moods, then there are sections where one can learn about the various aspects of depression. It's not all the same for all people. Very helpful! Keep up the good work!!",6
"('7',)","Review Text 1002: This app makes my heart so happy. To see that information like this is becomming more and more available to general public is making it possible for the mental health stigma to lessen, mental awareness increase and allows for people who struggle with mental health issues to feel normalized and validated in their experiences. The app ran well for me and provided me a great deal of insight into depression. Thank you for all the work you've put in and I highly reccomend this app to anyone seeking insight into their mental health.",7
"('4',)","Review Text 1003: Great app for tracking your moods. This would have been great had I known about this last year, but would still recommend this to anyone going through a hard time. It will help you narrow down how often you are feeling distressed and what is causing it at that time.",4
"('7',)",Review Text 1004: Mental healthcare is hard to access on the NHS in the UK and too expensive for many of us otherwise. This free app is very helpful in tracking your own mental health and lets you export or share the data as needed to show professionals if you get the chance. Honestly fantastic.,7
"('7',)","Review Text 1005: It is a great app for tracking depression, but is missing some useful features. It would be great if I could keep notes of changes in my medication there as well, maybe also some sort of input field to summarize my doctor's views from the monthly visits. Also - why on earth is it not available in 'my country'? I have to use my Norwegian credit card to download the app, and so I cannot share it with some others in my country who would otherwise have benefited from it greatly.",7
"('4',)","Review Text 1006: An amazing tool, makes it simple and easy to keep track of your mood. Especially of you suffer from an illness like bipolar disorder like me. This app helped my psychiatrist take a better look at how frequently I had manic episodes and adjust my meds accordingly!",4
"('7',)","Review Text 1007: I love the concept. It works well but I often forget to add entries I've or twice a day. That's my fault though, when you're depressed you don't check your phone if you're isolating and I do that frequently.",7
"('4',)",Review Text 1008: I definitely recommend this to anyone going through depression anxiety or low moods. My tip is to add a reason as to why your mood is how it is at the end of each survey- it really helps to find triggers when you are reviewing your moods and surveys.,4
"('2',)",Review Text 1009: This app is just what I needed. It gives me all the symptoms of depression amd other things that can be mistaken for depression. It also gives ideas for treatment and how to get help. I'm glad to have come accross this during a low point in my life. The information is very helpful even to me as a nurse. This is a great app.,2
"('6',)",Review Text 1010: Really good information. Its cool to see how your mood changes throughout the day and can give you insight on how to make those times better.,6
"('2',)",Review Text 1011: This app helps me realize pain doesn't last always and it gets better as long as you start hard and finish even harder.,2
"('7',)",Review Text 1012: It's not time consuming and it's got a wealth of advice and stuff. It's also really insightful and checked up on me about one of my more negative answers. This app is kinda amazing.,7
"('5',)",Review Text 1013: Really useful t o find out information I've only been using the tracker for a little while but as am information app alone. It's well presented and really interesting.  I really think the format of questions is good too,5
"('0',)",Review Text 1014: I like how this app gives awareness and information about ones feelings. It helps me feel better being able to chart my mood and have easy access to resources.,0
"('0',)",Review Text 1015: I love this app. It lets me know when my depressive episodes were and what I was feeling,0
"('5',)","Review Text 1016: This app helps me organize my thoughts and feelings, while also explaining that I'm not crazy. I don't know, but it is really helpful.",5
"('0',)","Review Text 1017: I love how it's so easy to answer how you're feeling, it's like someone has found the words I couldn't find to say!",0
"('4',)",Review Text 1019: This app provides a way in which you can monitor your mood and how it may change throughout the day or even week.,4
"('7',)",Review Text 1020: Great app! Informative and easy to use... just wish the daily notifications worked at the time i set them... I always have to open the app to start each new tests everyday,7
"('4',)","Review Text 1021: Really useful app. Great to see an app that actually tracks mood, but also gives in depth information in regards to mental health. Well presented and easy to use. Love it!",4
"('4',)",Review Text 1022: I'm very impressed with this app I love how clean and easy the platform is too I downloaded Moodpath because I want to start keeping better track of my moods Great Job! Thanks!,4
"('7',)",Review Text 1023: Just started using it as a way of staying in touch w/ my emotions,7
"('7',)",Review Text 1024: Just starting it now. The amount of information in this app is impressive. I'll revisit this review later on.,7
"('7',)","Review Text 1026: Extremely helpful with reminders, useful education and even a doctor's note! Love it.",7
"('7',)",Review Text 1027: So far the app is great and very simple to follow. Let see how the app works out in the followimg days.,7
"('2',)",Review Text 1028: This is helpful for me as even I am unaware of when my depression will strike next.,2
"('7',)",Review Text 1030: its great because it is confidential and informative as well as interactive,7
"('2',)",Review Text 1032: Super helpful! Gave me a lot of information and gave me insight into what i might be dealing with. This app is amazin.,2
"('2',)","Review Text 1033: It's a great app, it's slowly helping me understand myself and my depression.",2
"('5',)",Review Text 1037: I really like their knowledge section. The app is easy to use and the interface is friendly,5
"('5',)",Review Text 1041: I think it's a very cool idea and I really like how it's going so far,5
"('4',)",Review Text 1043: Helps keep track of the days and mood when I cant.,4
"('4',)",Review Text 1055: It's a really good resource for keeping track of my feelings over extended periods of time. My therapist has also lauded it for being a better way to track my progress. The only thing I'd change is to add more details in the doctor's letter. Things like my comments during reporting and specific feelings throughout the time period being tracked would be welcome.,4
"('7',)","Review Text 1057: Blown away by the end of my 14 day assessment. I missed a few days due to the impression of this app just being a mood catalog. But it was a complete report that summarized my thoughts and feelings with a medical letter that I can give to my doctor or psychotherapist to explain my situation and immediately follow up treatment. These developers all must have gone through depression themselves because I have never seen so much empathy fuel the development of an app. If you're suffering from depression, use this app.",7
"('6',)","Review Text 1060: Very good app....helps me talk about my personal feelings, and not just in person, either...",6
"('6',)",Review Text 1064: So far so good. First t's I've ever actually done something like this for this long.. consecutively...,6
"('7',)",Review Text 1066: I find this better than seeing a therapist face to face :'),7
"('2',)",Review Text 1068: Its a great help and i get learn a lot of stuff,2
"('7',)","Review Text 1074: I love the idea of the app and the questions are very insightful, however there are some flaws that are keeping me from experiencing it as intended. The app seems to be having trouble with my timezone which essentially limits me to one entry per day. If I fill out my entry at 7:30 am it puts that entry in the night spot for the day. It would be nice if I could add an entry to a previous time or day (because I know how my day went yesterday and could effectively log it). Hopefully I can still make this app useful even with the time zone issue.",7
"('7',)","Review Text 1075: It's been tremendous to see a mapping of my moods, and to have a collection of symptoms that I can take to a doctor. I always seem to forget what to say when I visit a doctor; this will be very helpful. Using this app has been one if the best decisions. Thank you for making an app like this!!! &lt;3",7
"('7',)","Review Text 1076: So far it's been helpful. I'm glad an app like this exist. Not a real issue, but I have noticed quite a few spelling mistakes.",7
"('6',)",Review Text 1077: It's such a good app for expressing moods that you cannot regularly tell others like family without being talked back or judged.,6
"('4',)",Review Text 1078: Great way to understand mood. I like that you can add a note to find patterns!,4
"('4',)","Review Text 1082: I moved to college and sometimes I seem to loose a bit of perspective. I had a difficult period from November to December last year, that is when I downloaded moodpath. It helped me so much! Although I knew I wasn't depressed, being able to track my symptoms also helped me to remember how lucky I am. I am now using it for the second time, to track my emotional health after being in my home country for a month and having to go back. This is a truly amazing app that has the power to help you to get to know yourself better. I strongly recommend it!!",4
"('7',)","Review Text 1085: This app doesn't annoy me about updates, but it does have subtle reminders. If I miss a time it will remind me next time. Other apps I have tried fixate on the missed entries rather than move forward.",7
"('7',)",Review Text 1086: It seems like a decent app. However after the 14 days when the doctors letter is meant to become available it comes up with a notification saying it isn't available until after the survey phase? Which is meant to be the first 14 days...,7
"('2',)","Review Text 1090: This app, has helped me. I've already given it to my new Dr. He's also grateful!",2
"('0',)",Review Text 1091: The questions makes you think about how you really feel and why you feel this way. I haven't been using it long so I haven't received the summary or the assessment but so long so good.,0
"('7',)","Review Text 1093: I was diagnosed with a sever depressive epidodr, I might use this as a conversation starter when I see my doctor",7
"('7',)",Review Text 1095: Love it. Makes me stop and think. Forces me to check in with myself.,7
"('4',)","Review Text 1099: It's a good app, although sometimes when it alerts me that new questions are available, it does not prompt me to answer questions when I open the app. This has caused me to miss several questions so far. Also, I think that it would be better if we could track our mood throughout the day, not just three times. Some people's moods can change rapidly, and I feel it would be more accurate if we could give more information per day.",4
"('4',)","Review Text 1100: One of the best mood tracking apps, easy to use and it runs smoothly, it asks 3 questions 3 times a day and they're just yes or no questions, then you can just drag things to visualize how much weight it's putting on you, and then you pick how you feel with a click, you can also write a short explanation of you choose to. It doesn't push for things though, it reminds you but it doesn't take long to fill out some quick things when you have some free time. It's actually a really good app, I haven't really had problems with it yet",4
"('8',)","Review Text 1102: I appreciated when the app opened up a chat window to ask me if I was okay after selecting Yes for ""thinking about death"". I was asked if I wanted to be connected with a help-line (is that the proper term?) and was respected when selecting ""No Thanks"" and was given contact numbers in case I changed my mind. Most sites or apps or even some PEOPLE wouldn't care to that extent or know to offer that kind of help in that same situation. I am giving this app a rating of 4 Stars since I agree with some that there should be an option to change your mood in case of accidental selection, and also to have it optional to add more moods than just the manditory 3 per day. I think this would offer more information for the sake of the results and for the user to see how much change throughout the day has occured. Thank you for creating this app and thank you for caring about ""us.""",8
"('8',)","Review Text 1103: This is great. As an individual suffering from episodes of depression, this app has really helped put things in perspective. It made me realize that I'm not as distressed as I thought, It's just easy to ignore the good times when the bad are so strong. I'd love to see an app for anxiety as my depression stems from that. Overall, exceptional app. Thank you for your contribution!",8
"('5',)","Review Text 1105: I really like this app! When I don't understand something,  I get frustrated I like how they educate you on mental health. I have had suicidal thoughts recently and I may not be alive if it weren't for this app. :)",5
"('7',)","Review Text 1106: I really love the app. It's incredibly helpful and simple to use. The only problem I have, is every time I go to answer the midday or evening questions, it doesn't register. If this issue can be fixed, I will give 5 stars. :)",7
"('7',)","Review Text 1107: This app is very informative and amazing. I especially love that you can write about how you're feeling in the notes part and all mood progressions charts :) But there are a few bugs which is why I'm giving this app 4 stars. I did two phases and still no doctors letter. And sometimes I miss the time to answer questions, I think it'd be great if we had an option to adjust the times to fit our schedules etc. Because some people are busy.",7
"('0',)",Review Text 1110: It's helping maintain some sense if control and perspective as I navigate difficulties.i don't feel quite so helpless as I am helping myself to understand my situation from a more rounded and connected place. Thank you for this thoughtful app. What a pleasant surprise. I hope more people cotton on to the fact that we all need to learn about the mind and emotionally charged feelings. 🤗 Awesome work guys. X,0
"('4',)","Review Text 1115: decent app for tracking my moods, don't like that it redirects to hotline when thinking of death! thoughts of death aren't particularly suicidal ideation or tendencies, redirecting could cause someone to spiral or even commit",4
"('4',)","Review Text 1116: As phones become increasingly available to people all around the world, it's apps like MoodPath that will help us lead healthy lives by bringing mood awareness to ourselves and analyze how it impacts our health on a regular basis.   Use this app on a regular basis and, after some time if you are being honest and forth coming with your daily assessments, you will start to notice trends in your mood and behavior. You will also be made aware of people, situations, or concepts that significantly alter your mood.   What you do with the information is up to you, but in the very least you'll have learned a great deal of things about yourself that you either didn't know or hide too well from yourself that it rarely surfaces.",4
"('7',)","Review Text 1120: Moodpath is a great app with a very clean, appealing interface and easy navigation. The information provided about depression is very user friendly but also detailed and evidence based. I found that the fortnightly doctors letter summaries are very accurate and have an impressive level of detail given the yes/no format of questions. Overall I am very impressed, love this app and will recommend to others. Thanks Moodpath!",7
"('6',)",Review Text 1124: So far so good. I was stuck and had no where to turn. I found hope in these exercises.,6
"('6',)","Review Text 1125: Interesting and insightful; very useful as a self-help app and as a thought-provoker... It really makes you aware of yourself, good and bad.",6
"('6',)",Review Text 1128: Good for encouraging regular burbling in of feelings. Would be better if tracked for anxiety as well as depression,6
"('7',)","Review Text 1132: Bis jetzt finde ich die App sehr gut! Ein Problem habe ich, öffne ich die App ohne Internetverbindung laden keine neuen Fragen, auch dann nicht wenn ich die Verbindung wiederherstelle. Erst wenn die App geschlossen und dann neu gestartet wird, werden neue Fragen angezeigt.   Eine Funktion um jederzeit seine Stimmung zu dokumentieren fände ich sehr gut.",7
"('7',)","Review Text 1135: I like the idea, but I don't see how to add entries. Maybe I'm missing something. I'm going to uninstall and try again later.",7
"('7',)","Review Text 1137: Angeblich keine Internetverbindung. Fragen nicht beantwortbar und alle Arztbriefe weg. Cache löschen bringt nichts, Neustart nix etc. Morgen wirds deinstalliert. UPDATE: funktioniert wieder, danke für die schnelle Antwort 👌",7
"('8',)","Review Text 1138: very quick and easy to use, it doesn't ask me to do too much each time so I'm much more likely to actually respond to it.",8
"('7',)","Review Text 1139: I like the app, but after i think day 6 it has been notifying me of new questions but not asking me them. It only actually does it for my last set of the day. :/",7
"('6',)",Review Text 1140: Very good app. Also people say that when it tells you when to answer questions it sometimes gives none. That is because there is a certain time period to be able to answer questions.,6
"('7',)","Review Text 1141: The survey phase is over, but I still don't get a result",7
"('4',)",Review Text 1142: Very good and well thought app. I have found using it has helped me balance my mood and helped me to think about what affects my moods.,4
"('7',)","Review Text 1143: I'm still fairly new to this app, but it all looks pretty useful to me so far. 🤞🏽",7
"('6',)","Review Text 1145: It's really good so far, though I do wish I could change the time it asks me the questions",6
"('7',)",Review Text 1147: I got to see how I felt over the past 2 weeks and this made me overview my life more.,7
"('7',)","Review Text 1148: Useful information in the ""Knowledge"" section. Also this app helps you to realize, be mindful of your current state.",7
"('6',)","Review Text 1150: Good concept, but UI could definitely use some work. Pretty buggy at times.",6
"('5',)",Review Text 1151: It really helps me a lot. I really love the app. Definitely would recommend to people. 💖,5
"('5',)","Review Text 1154: helpful, really nicely designed and appealing, as well as lovely function as an app.",5
"('2',)","Review Text 1155: Its truly an amazing app, is there a way of sharing it with people?",2
"('7',)","Review Text 1156: Easy, Informative and Relaxing First time, and not a bunch of paperwork!",7
"('2',)",Review Text 1157: this app is very helpful and I like the way its interactive!,2
"('6',)",Review Text 1159: So far so good. Keep up the good work app guys.,6
