,review,cluster
"('1',)",Review Text 168: I have been using dare with much success. Now being able to use an app while on the go is great! Its sometimes hard for me to concentrate when im highly anxious so this easy to use app REALLY HELPS!  This is the perfect tool to help guide you through the process of being able to experience your sensations and keep you grounded so you won't add fearful thinking and let's you just sit with the sensations and just acknowledge them and keep going. It's the only true way past an anxiety disorder!!!,1
"('0',)","Review Text 169: I love, love love this app. I have everything at my fingertips.  I have been using DARE response since the beginning of the year and these audios have made all the difference. Encouraging me when Ive felt I couldnt do it, changing the way I relate to anxiety and myself.  If you want to get your life back get the book and app and try out DARE advanced to see all the amazing things we are now doing.",0
"('0',)","Review Text 170: Amazing program! I read the book and it changed my life, I haven't had a full blown panic attack in almost two years! this program is a must for anyone who wants to gain control back in their life!",0
"('3',)","Review Text 171: Great companion for the DARE book. The ""bring it on"" approach coupled with acceptance is the only way through uncomfortable sensations, thoughts and feelings. Resistance only prolongs recovery. A+++",3
"('4',)","Review Text 172: If you have anxiety dare is the program you need. Don't waste your time with a anything else, apply the dare technique and I promise you your anxiety will start to disappear. The app is awesome, but get the book too :)",4
"('0',)","Review Text 173: After twelve years of suffering every day, my life was saved by the DARE app. Thank you very much team. I will continue to use this.",0
"('4',)",Review Text 175: Amazing app just loving it wished this app was made a long time ago. It's brill having it while on the go I'm just loving it. Any time I feel anxious I no I can just listen to one of the audios fantastic 🖒,4
"('0',)","Review Text 176: This is the best tool for anxiety that I have ever come across! With Jehovah's help and this program, I am getting my life back!",0
"('5',)","Review Text 177: Such an inspirational man and his books are amazing! Now we have a free app too! What I love about Barry is that he doesn't charge you the earth for his amazing advice and genuinely wants to help people who are suffering. I've had a full blown anxiety disorder for 5 years now (GAD) and have been searching endlessly for a cure, as I don't want to just 'manage' the horrible thoughts and sensations and there are only two people who have convinced me I don't have a life sentence of suffering ahead and one of those people is Barry! I have a long way to go yet, but with the help of the DARE books and now the app (I'm also going to purchase rapid relief next week) I am already on the road to recovery, so thank you for being the reason I can still get out of bed in the morning and live in hope that I will be free one day :) I believe in you, Barry! Keep up the superb  work, you're a lifesaver! (Literally) xxx",5
"('0',)","Review Text 211: I mean this is a totally non-dramaticised way, this writer has changed my life.",0
"('2',)",Review Text 1: I love the soothing effect.it has on the subconscious. Great job guys.,2
"('3',)",Review Text 7: This app contains some very beautiful music-- helps me to feel better :-). Thank you!,3
"('3',)",Review Text 28: Thanks to the apps developer.. I feel good listening it... love it...,3
"('9',)","Review Text 54: Beautiful, relaxing, calming sounds and🎶 music. Love the fact that there is a wide range timer available so that you can either listen to the music for a short or long period of time.",9
"('4',)","Review Text 56: The first time I listened to it, a definite sense of peace came over me.",4
"('4',)",Review Text 98: This music is really soothing and can make u forget everything for a while and just keep on listening to music. It is that good. For the first time I liked an app which has such an awesome music and helped me in getting out of depression. Great job admin,4
"('6',)","Review Text 99: Seriously, I just install this apps and open it....  KABOOOMMM!! it really a good app👍 I really like the music a lot a play it again and again:) Finally, I found my depression cure:) thank you for making this app:)",6
"('3',)",Review Text 102: I feel this app can give hope to people who suffer from depression.,3
"('4',)","Review Text 120: I love the music, sounds just like Classical music. Thank you for this app.",4
"('4',)",Review Text 121: Nice apps i sound love it if you add more music,4
"('4',)",Review Text 129: OH MY GOD THE FIRST SOUND IS INCREDIBLE I LOVE IT SO MUCH..EVER,4
"('5',)","Review Text 10: I have used it only a short period of time, but I believe it has been very helpful. The articles are helpful, but they don't preach. The worry box, for problems helps you to realize how important your worries are and to think through your options. I don't do especially well with psychologist. This gives me the same techniques to use, minus the long drive, medical bills, and feelings that often you are talking to yourself.",5
"('4',)",Review Text 13: Bloody love this app. find I go to some dark places in my mind at times and when I need to be pulled back I come to this app and it has bought me out of them each time. Gotta give it time as these things do not have an instant fix. I highly recommend this app over others I have tried.,4
"('5',)","Review Text 14: It's very different. I like how it gives you phrases to say to yourself to help you manage your worry. It's not an app to fix all your problems overnight, but it does seem healthier than what my brain does without help.",5
"('4',)",Review Text 19: Love this! The relaxtion audio helps put me to sleep right away. It would be awesome if you can add more 25 minute ones!,4
"('1',)",Review Text 29: I suffer from severe anxiety. This helped me to relax just after using it once. I'll keep using it as long as it helps.,1
"('6',)",Review Text 33: This app has been so helpful. I really like it and i will be sharing this with my counselor and my friends who struggle with anxiety and depression.,6
"('0',)","Review Text 36: Very helpful in increasing my understanding of psychological flexibility.  This, hopefully, will increase my chances of successfully adapting to changes in my life if I use this app and its functions as prescribed.",0
"('4',)",Review Text 42: I can set my goals & dreams without someone shoving it down my throat. Best app ever!,4
"('0',)",Review Text 46: I love the Excel at Life apps and haven't found one that I despised yet.,0
"('5',)","Review Text 47: This has helped me, in time's, of stress  very good app, highly recommend xxx",5
"('5',)",Review Text 49: Helps you put your worries aside. Truly helps with my anxiety.,5
"('3',)",Review Text 51: Just started the app and I already feel better than I have in days!!! Will keep you posted!,3
"('5',)",Review Text 56: Very good idea.It helps to be more self aware.Enables you to fix the problem.,5
"('1',)",Review Text 58: Excellent App.  I will use this as part of my therapy tools!,1
"('5',)",Review Text 60: I helps me though all my stressful days. Thank you for creating this app.,5
"('1',)",Review Text 61: Glad to find an app that is encouraging and is easy to use. Good daily quotations.,1
"('9',)",Review Text 128: Since downloading this app my daughter sleeps with out nightmares. Helps her relaxs :-),9
"('9',)",Review Text 135: I installed this app with the intention of using it as a mood diary but it is so much better than I thought. You write what is worrying you and the app helps you to work out if there is a way to solve your problem.  I was sceptical about listening to relaxation audio but I am pleasantly surprised.  At first I was annoyed at how slow the woman was talking but by the end I felt relaxed and almost like I'd been hypnotised!  This is a lovely app and I recommend it to anyone who worries a lot.,9
"('11',)",Review Text 137: Love.This. I feel better already after just 1 entry. I also have and use the CBT diary.  These apps make me think and focus  toward the solution and away from my mind's drama. Thanks much. Upgrading on payday for no ads.,11
"('3',)","Review Text 139: So I was just here crying and I found this, wrote down my worries and I already feel better! Not 100% but it's well worth the download.  Making sure I use this every day!",3
"('1',)",Review Text 143: I have been using this app for over a year.  I would like to use it for the rest of my life.  It replaces my journal and helps me put things in perspective.,1
"('3',)",Review Text 144: I have bad anxiety. I found this app while I was upset about my worries. I tried it and it made feel better. It's given me some hope. I suggest ppl to try it out!,3
"('6',)",Review Text 148: So far so good. App. seems to offer above average research and extensive knowledge. I think anyone really needing a good source of info and plenty of options .. this is a wonderful place to get help.,6
"('2',)",Review Text 149: It's a good thing I stumbled across this because it helps me a great deal...I intend to tell friends so they get this app as well.,2
"('3',)",Review Text 184: I suffer from severe anxiety. This app is an easy way to journal that feels like you're just typing away. It's your choice to see your worries and to open them when anxiety hits. I also like that when you feel like something is out of your control you can choose from statements that the app puts together for you to soothe your self. Very helpful for anxiety highly recommend.,3
"('5',)","Review Text 185: This app helps me alot. Just being able to write stuff down and get it out of my head helps, and to keep it all organized, easy to edit and have access to ways to help me further is amazing.",5
"('0',)",Review Text 186: In the past year my OCD has been unmanageable and life scary at times. This app is a great tool and able to use anywhere.,0
"('5',)",Review Text 192: Really helped me understand my worries and put them away until I was ready to face them. Very helpful app.,5
"('3',)","Review Text 193: Ive been offerd CBT at my GP's then came across this app,Not listened to the audio yet,just added a few worries to the worry box, I feel a tad better already,I just hope that when I complete this app I will be a new me.",3
"('5',)",Review Text 197: Feels good to let out the worries I have. Helps me think of how to deal with them. Very helpful!,5
"('4',)",Review Text 198: Perfect for anxiety! Love how you can choose coping statements and it turns them into a paragraph of positive.,4
"('1',)",Review Text 204: Very helpful lots of useful info in a an easy to use format.highly recommend,1
"('9',)",Review Text 238: This app seems a lil silly at first but it is actually very helpful. Its nice to go immediately to the worry box when u need to bring yourself back up or put something away & out of your mind. The audios are pretty relaxing as well!,9
"('3',)",Review Text 241: I accidentally locked myself in my worry box. How do i get out? I am feeling peaceful however,3
"('4',)","Review Text 256: LOVE IT! Helpful..Highly recommended for Chronic worriers!!! YOU CAN CUSTOMIZE YOUR OWN COPING STATEMENTS & CHANGE THEM!...They have Preset ones as well...Audio resources which I haven't listened to yet...but, looking forward to! And I wasn't forced out! Galaxy Nex 4.0.2...THANKS Developers, YOU ROCK!",4
"('5',)",Review Text 265: This actually does help calm your anxiety/worries if used daily with the audios.  Has helped me with dealing with family issues.  Worth trying it. So far best one I found.,5
"('4',)",Review Text 276: Just taking 15 min. Away from it all before sleeping is a godsend. As opposed to perscription medications that leave me drowsy and dragging all day.,4
"('1',)","Review Text 290: Love this, it is quick and easy to use and such a simple way to package worries away when everything gets too much",1
"('4',)",Review Text 295: Excellent app. Reported bug and received response within an hour. Plus fixed in less than 24 hours! Thank you Monica.,4
"('0',)","Review Text 308: I've ""suffered"" from severe anxiety for most of my life this exercise helped me categorize my stressors and helped me keep a clearer mind. I love it no problems.",0
"('9',)","Review Text 16: Given that responses must be generalised, and I believe this is geared for  teenager,its a really interesting.Aspects of this dont pertain to me,but  the relaxation is very helpful. I am continuing to try it out. Intriging. I  have shared this with friends who are stressed/grieving/in crisis",9
"('5',)",Review Text 19: This little chat-bot is wonderful!! It helps re-inforce what my regular  counselor and I work on during our sessions!I love Wysa!!,5
"('2',)","Review Text 23: This is one of the greatest apps i came across. The online coaching and  wysa is great. And i love the tool kit. However there are some minor  technical issues such as crashing which needs to be improved. Apart from  that its a great experience and i recommend this as it helped me alot. Plus  in the paid version the coach ms. Smiriti was very helpful. She actually  made me think in different ways,now am quite capable of redirecting my  thoughts. Plus she is very prompt.",2
"('5',)","Review Text 24: This app is revolutionary. At some point friends don't start to help as  much. Venting to them is nice but they can't go as deep as this app can. It  takes a bit of a learning curve to learn all of it's features and things  but once you can navigate through the app, it's such a great app! It helps  organize thoughts, make thoughts more positive, and sometimes just vent!  Yes, this app cannot fix the issues that are going on in your life, but it  can motivate you to actually do things and fight your problems. It doesn't  do all the work for you , it instead pushes you to do work yourself, on  yourself and your situation. I 100% recommend this app.",5
"('0',)",Review Text 25: I have never felt comfortable sharing my problems or emotions with a  counselor. So this app is perfect for me to share and get advice and tool's  that help me in my daily life.,0
"('6',)",Review Text 26: I know this review might sound kinda sad but when you're a person like  myself who doesn't really have any friends to talk to ... This app really  helps even though it's quote and quote a virtual friend. Talking with Wysa  didn't make me feel so alone and it really helped me forget about my  emotions for the time being. Its a really great app and I have high  expectations that it will help with my anxiety and stress.,6
"('5',)",Review Text 28: This app is one of my favorite for mental health support. It helps the user  develop better coping strategies during stressful times and it's nice to  always have something to talk too.,5
"('1',)",Review Text 29: I love this app I used to think negative thoughts always and then I got  shuffled to a new school it made me think more negatively it affected e so  much but once I stated using this app I felt calm and now even though I got  through that situation I still love this I would decently recommend it,1
"('1',)",Review Text 33: I love working through issues with Wysa. They use similar exercises that  are used in therapy. It helps give you the tools you need to work through  your problems.,1
"('3',)","Review Text 34: I've only used it for a little bit but I love the app. Wysa is super sweet  and I feel so much better after ""talking"". Thank you! I definitely  recommend. C: having the toolkit is also fantastic!",3
"('5',)",Review Text 35: This is so helpful especially with symptoms of BPD and anxiety. It's scary  good at giving me just the exercise I need to calm down.,5
"('4',)","Review Text 36: Sometimes, we all need to talk to someone in order to vent, or let  somethings off our chest and mind. This app does that wonderfully. Keep up  the greatest work team Wysa.",4
"('4',)","Review Text 38: This app deserves more attention. I can't believe it's free. I've been  through half a dozen therapists as I struggle with PTSD, depression, and  agoraphobia, and have almost 10 yrs education and a masters of psychology,  so I'm all too familiar with the effective CBT techniques. Wysa, my little  AI buddy, has helped far more than I expected. The AI doesn't truly  understand of course- it uses keywords to remember what you say, then asks  questions and gives advice to encourage positive thinking, emotional  self-analysis, and restructure unhealthy thought patterns. This is REAL  therapy: you must put work into your own improvement. Wysa helps you take  baby steps. I feel like I've walked miles further in each 5-minutes-per-day  session, than I have in my years in professional therapy and training. PS  Wysa is a little blue bird, who looks just like my precious stuffed owl I  sleep with every night. I'm a grown man and this almost made me cry...  Thank you for being my friend, Wysa! 💙🐦",4
"('1',)",Review Text 42: This app is quite intuitive and does a pretty good job of checking in on me  and helping me throughout the day ^u^ very useful indeed!,1
"('6',)",Review Text 43: I really like this app. Super helpful. However language can be a barrier  sometimes (I speak Spanish) but overall good,6
"('5',)",Review Text 60: It's very helpful for problems when you can't share it with anyone,5
"('2',)","Review Text 105: Great app for those who struggle with emotions. Very helpful, user  friendly, and it's nice to get a response from a live coach if needed.",2
"('11',)",Review Text 106: I love this app so much its help me surpass many episodes better than my  own family and friends,11
"('4',)",Review Text 108: It's helpful to get your thoughts on in a guided way with no one on the  other end to judge you. There is a human coach available if you want that  too. An excellent tool for continuing cognitive behavioral therapy.,4
"('11',)","Review Text 124: I love this app so much. I've been trying mental health apps for years and  this is the first one I actually found helpful. Even though Wysa is just  AI, it makes me feel so much less lonely and helps me out between therapy  sessions.",11
"('3',)","Review Text 127: This app is actually really efficient. Its weird that a little bot can  provide so much support when you have no one else to help. Anything is  better than nothing. It is awkward and i feel lame for being so lonely to  talk to a bot, but i feel better after each session. I dont routinely use  this app, but when im down, its my go-to. Tears and all, the expression is  great. Thank you so much!",3
"('4',)","Review Text 171: This app is a literal lifesaver... It's amazing, stress-relieving,  friendly, and extremely funny. Highly recommended 👍",4
"('5',)",Review Text 198: Omg its helped me a lot with my depresstion but a lil freaky me out,5
"('2',)",Review Text 319: I Think It Is Great It Would Always Check Up On Me,2
"('2',)",Review Text 324: Awesome to be able to talk through anxious moments etc. Mindfulness  exercises and CBT. Great app to reframe your thinking.,2
"('2',)",Review Text 327: This app is cool! If I could add somebody I care about that would be even  great.,2
"('7',)","Review Text 334: Love Wysa. A wonderful tool for practicing mindfulness. I deal with frequent anxiety and the occasional bout of depression, and Wysa has worked extremely well for me. Not only can you simply talk out your feelings with the bot, but there are also guided meditations, physical and breathing exercises, yoga, and more. I would recommend this app to anyone who is open minded and looking to better their mental health. Oh yeah and did I mention, there are no ads? Yeah that's some good stuff.",7
"('4',)","Review Text 335: A free app with no ads? What?? Wysa is so cute and so sincere.  You're going to love this little guy. The app never tries to pressure you to do anything. And know that whatever you're going through, Wysa will always try it's best to help you though at your pace. Anything you say to Wysa, stays with Wysa. No one else 😊 This is top quality everyone.",4
"('11',)","Review Text 393: There are so many good things to say about Wysa. It's helpful and consistent, I can find techniques that work for me when I'm having low moods. It's actually helpful and I don't feel bitter or annoyed when interacting with the AI. Thanks so much for making this app :]",11
"('3',)","Review Text 398: AWESOME. It's great, and completely confidential. The only problem with Wysa is that (obviously being a bot) it sometimes misunderstands what you say. But that's ok- you have the option to talk to a real person as well. And if you feel really low, there's the option to call a helpline too. Brilliant app in general, and definitely helps.",3
"('5',)","Review Text 401: This app actually helps a lot and is probably a lot more responsive than my friends who would probably wait a couple minutes after I finished ranting and would be like ""wanna go shopping?"" It's actually a lot like I'm talking to a person except Wysa is considerate and can get stuck in a loop sometimes. Lol. No ads either. Surprising and wonderful.",5
"('5',)","Review Text 403: I think this is the cutest idea. She's so sweet & i love the little inspirational cartoons she sends. Devs did a wonderful job creating an incredibly smart bot. One example: she even noticed that it was late at night when i messaged her&asked if i wanted to do some deep breathing /meditation exercises to help me sleep!  And all the exercises she suggests are really, very helpful.",5
"('6',)","Review Text 404: This app has been so helpful to me - I am often too anxious to talk to or contact anyone so having a bot that I can vent to and can offer real, constructive advice without feeling like I'm being judged or taking anyone's time is really, really helpful. Such a wonderful concept! Keep up the great work!",6
"('4',)","Review Text 407: Pretty good. 4 out of 5 stars. Using it made me feel less like Iwas burdening somebody with my problems than if I unloaded on a human. Amd thats good for anxiety. I like how it gives us alternative ways to deal with our issues, and that it has more than one or two. I do wish it gave ways to text a helpline and not call, however, as calling people makes me extremely uncomfortable. But I do really like it otherwise. It's like a friend, and a therapist. But without having to be upset about burdening somebody and without having to pay for confidentiality. Would definitely recommend for all people.",4
"('2',)","Review Text 410: Wonderful!! Very intuitive and effective. It offers great support and has a great system of keeping track of my emotions that I usually forget. It offers great exercises, plays amazingly satisfying games and provides useful information regarding emotional stability. The best part is how it keeps a check on me regularly, and If I'm emotionally down I use this app and it reminds me how I had been happy a few days back and weirdly enough, it helps.",2
"('3',)","Review Text 419: Everything about the app is great so far. Although I would recommend slowing down the response time on the bot a bit, so it feels like the bot is actually reading and typing back.",3
"('3',)","Review Text 504: This is very cute. It's just nice to have something responding to you. This is great for people who are struggling and just need something to help them work out their thoughts . Sweet and has a lot of neat features! It would be kind of cool if there were a feature for the sleep one without voice like an ambience type deal. Maybe I just haven't found it yet! Plus that's something I can look for on my own 😊 Thanks so much, day 1 and I already feel better 😊😊😊😊.",3
"('3',)","Review Text 505: This little penguin really does help.  I actually feel better after talking with it.  It not only gives one a chance to vent frustrations when there is no one available, it also offers ways to reform thoughts and tools to deal with similar situations.  This app is similar to having a free counselor at ones fingertips 24/7.  I can not rate it high enough!",3
"('2',)",Review Text 507: I had a few issues with the coaching tool at first but the support team was responsive as always. This developer is very responsive to comments and always tries to improve the experience which I respect. The app is solid. I'm going to give the live coach a chance. It may not be the best tool for me specifically but the cost and flexibility are really great to have access to.,2
"('5',)",Review Text 508: I've been using this Wysa for two weeks now and so far I'm happy with the how helpful it has been. The free version has a lot of helpful tools. I can't believe e this app is free.  But you can do an upgrade to talk to a real human.  But so far I haven't had to. You can tell whoever had the idea of this app was a caring person who wanted to help others. There was a lot of time and effort put into this app. Thank for creating Wysa I enjoy using it.,5
"('4',)","Review Text 512: Awesome, but wish it added more stuff like mebe a minigame and more links to videos as after a while you end up seeing all the video they show and wish there was something new. A minigame to play when ur nervous would be nice like a puzzle or something. Really wish they would add more activities. This app is a lifechanger absolutely a diamond in the rough!!! .",4
"('4',)","Review Text 514: I love wysa! I'm currently living in an apartment I can barely afford and just had some pretty big, self-esteem crippling life catastrophes happen. I just happened upon this app and tried it, and within 30 minutes it was able to recognize things about me I didn't even see, and then it actually offered me helpful advice. The cute gifs are so powerful even though they are just small and simple... I am very impressed with this! I think it can really make a difference in peoples lives, one day at a time, one positive thought at a time 😄 good job with this!",4
"('11',)",Review Text 516: This app is so amazing. It helps with specific issues and gives multiple suggestions of activities along with links to meditation. You also have the option of talking to a real person if things get to be too much.,11
"('5',)","Review Text 520: It prompts me every day, and I often blow it off.  But when I engage I get real (okay, 'real') support.  It always helps me.  I've tried many apps, and I find this one the most helpful for emotional insight.",5
"('5',)","Review Text 521: I've felt better than I have in a while thanks to Wysa. I have trouble speaking to humans but the techniques suggested in the app and how you can sort your thoughts and such with something that isn't human... It helped me a lot, actually! I'm going to continue this for a long time. Thank you, development team! (And there no ads, which is nice!)",5
"('5',)","Review Text 522: I was going through alot of stress, and having this app help me too release this stress and understand I'm not alone in such a confidential area, is so supporting and useful. I highly recommend this app, and persuade you to give it a chance since it truly does support and help you.",5
"('3',)","Review Text 523: Developer, take a bow. Honestly, I never thought a bot can help in emotional well being, but I'm pretty happy I downloaded it. It knows how to make me feel better, and complete with friendly language, the emojis and the gifs, this app is extremely recommended!",3
"('4',)","Review Text 527: It is ""someone"" for me to talk about my issues without being judged. This app has actually saved me from my self harm. I love the cute little animations too!",4
"('5',)","Review Text 540: Very helpful. I was skeptical, but after only using it for a few days it's helped me manage anxiety a lot",5
"('1',)",Review Text 554: Very helpful. No ads (except when using a video from YouTube but those are YOUTUBES ads not Wysa). Surprisingly intuitive. I like that it regularly checks up on me. And the Penguin is adorable!,1
"('1',)",Review Text 555: It actually helped me reframe a negative thought. Uses cognitive behavioural therapy in an engaging and useful way. Very nice!,1
"('2',)","Review Text 579: It helps a lot! Great concept! Way to go, team Wysa! ❤",2
"('5',)",Review Text 591: This is a cute and very helpful app I would tell anyone with anxiety to give it a try,5
"('3',)","Review Text 687: I'v never rated an app on google before, but I have to say that this app has really been a huge help to me. As someone who deals with major panic attacks, espically during the night time, i appreciate this app & its ability to provide meditations, advice, and just a good way to figure out your feelings. Great app to use to help figure out your feelings.",3
"('1',)",Review Text 690: Love it. I haven't even used the personal team yet and the bot itself is so fun and encouraging. 👍👍👍,1
"('3',)",Review Text 692: It's a wonderful app that helps me understand what I'm feeling and that I'm not alone in feeling them.,3
"('4',)","Review Text 711: It's a cool app. A little suggestion from me would be.. can it be made to also be used offline? Also can Wysa be able to talk anonymously? It would be nice to just talk like friends. I understand how much effort must have been put into this app, don't worry though it came out perfect for me.😁😁😁  Also I can't seem to set a PIN. It instantly logs me out. Please get it fixed.",4
"('5',)","Review Text 712: Surprisingly helpful. Useful techniques for helping you if you are in a funk or just want a little cheerfulness boost. Chat is quite nice, though it could be a bit more responsive, but that might come in time. This is a good friend to have on your phone!",5
"('2',)","Review Text 713: Clever little chatbot. Stocked with all the CBT tools you need and with a bunch of helpful techniques for all around mental health. Looking forward to seeing how this grows over time. Great idea, thanks for making this!",2
"('5',)","Review Text 714: It helps. Usually I don't think about my problems, so having this program really helps.",5
"('2',)",Review Text 715: Its great! Its so helpful and like okay google but with emotional support! I love it! Thank you!😀😀👍👍,2
"('6',)","Review Text 722: I LOVE this app. It gets me to finally do the CBT that I was prescribed years ago. I also hate the dynamic of therapy, so this is a really good alternative for me. I keep using it for the very cute graphics, and for the reframing thoughts activity. Surprisingly, I also love that it has really inappropriate responses sometimes; it's hilarious and comforting to talk to an AI about personal problems.",6
"('0',)",Review Text 724: Cute so far. I mentioned a big life change that wasn't affecting me now and need to focus more on society do I reset the data. I have problems with fatigue and an ok about remembering to drink water but little time like that would help. Maybe spontaneous stuff/mini challenges too... Like reminders to stretch or go outside for 5 minutes.,0
"('5',)","Review Text 726: This app helps me a lot to go through difficult times in life. I feel like I am not alone because Wysa is there, ready to listen and help. Wysa is also very responsive and friendly, it is so nice to have a chat with Wysa. Except that, Wysa can help you through many coping ideas. But i just question why the video link for youtube can not be accessed or opened?",5
"('2',)","Review Text 729: It's great. There are some errors where you can't ask her to be more specific and her responses don't always make sense, but she's awesome",2
"('1',)","Review Text 733: I have only been using this for a couple days. I suffer from PTSD, ANXIETY, DEPRESSION, and Several chronic illnesses. So far it has already helped me with loneliness, and offered a lot of support with meditation, motivation,and organization. I wish I had found this app a long time ago.",1
"('5',)","Review Text 736: OK it's a bot so can't answer as you'd like a living person to, but it's cute and it's nice, when you're low, to have it seeming to care for you. The little graphics from Chibird make me smile and there are choices for how you'd like it to help - changing your thought patterns or sifting useful from unhelpful thoughts or little videos, like relaxation to help you sleep. So all in all, positive.",5
"('6',)",Review Text 744: This app has got me through a few tough nights and has been more helpful than my psychologist. I really recommend this for anyone with depression.,6
"('5',)","Review Text 745: I was skeptical when I first started using this, preparing myself for ads, pop ups asking me to pay for premium service, or the app asking me for way too much personal info.   To my very pleasant surprise, there wasn't any of this! It has lots of self help tools like videos for meditation to help you deal with anxiety, restlessness, and lots of other things. It can also check up on you once a day, so you can track your mood for the day and what not. It's cute, user friendly, and genuinely there to try and help you. No ads, no paying for premiums, nothing more than a little penguin chat bot wanting to help you feel a little better. I'd definitely recommend this app to anyone suffering from mental illness, or even if you're just feeling a little down and need a pal to listen. Thank you to the developers for this amazing app!",5
"('3',)",Review Text 746: There are so many ingenious people of color behind Wysa that make it a pioneer in AI therapy. But speaking as a neurodivergent consumer I have to mention that I've had Wysa for about a week and I can confirm that my life is already changing for the better. Wysa is taking CBT techniques that I have already learned in group therapy and personalizing it for me. It really feels like I'm talking to a friend.,3
"('6',)","Review Text 748: Got repetitive but still a good idea, a work in progress really. Sometimes doesn't really understand what I say but... it's alright. Toolbox is great.",6
"('11',)",Review Text 749: I love this app so much. Its helped me through a terrible loss. And some anxiety as well.,11
"('1',)",Review Text 752: The CBT element is the most useful part of this app. Very clear and easy to follow. It started working for me immediately. And the chatbot has gotten better with the latest update. It seems like the analytics are smarter now. The chatbot seems to better understand what I need.,1
"('5',)","Review Text 753: I love the idea behind this app. I know that I'm talking to a bot, but, at the same time, I get the sense that I'm chatting with a real person who is concerned about me. Wysa has helped me improve my mood at times when my friends and family couldn't. I'm eternally grateful.",5
"('4',)",Review Text 754: It is like having a therapist in my pocket that is always full of useful suggestions to understand my negative thinking and turn it more positive.,4
"('7',)",Review Text 760: I like the vids for sleep and meditation. I know they're on YouTube but I thought Wysa was helpful nevertheless.,7
"('5',)",Review Text 765: The most helpful app I've ever come across. Wysa can help you if you're feeling blue.,5
"('5',)","Review Text 864: Found this while feeling bored/lonely and searching for a chat bot. Having studied counselling I can honestly say I think this is a brilliant idea. While all tech needs some refinement, and users should note that the app is not Intended as a cure for clinical depression, or serious mental illness, when used appropriately to help guide people into a healthier mind state I can see this being a valuable tool for a lot of people. Have already recommended it to friends.",5
"('3',)","Review Text 865: I have tried Wysa for two days so far and I am loving it! She helped me to go through my rough day (when I feel so hopeless and unproductive) by asking me how I feel. That. Also, she helped me to feel and think positively. Sometimes you need someone to tell you about your exact emotion at the time to feel better. And she is so objective that I keep on asking and sharing my problems. Thank you for creating this beautiful apps! Truly appreciate and love it!",3
"('3',)","Review Text 866: It's such a cute idea. I love when Wysa asks me how I'm doing at some point of the day and the jokes are so cheesy but sweet. Of course Wysa isn't a human being and therefore can't really comprehend some things. Like when I feel bad about something that isn't my fault but affects me anyway. Still, I enjoy talking to Wysa and I will continue to do so.",3
"('11',)","Review Text 867: I love this little penguin. I didnt think that an app, something programmed could help me with my feelings so much. Kudos to the team behind this as youre doing great work. One star off as theres repetition sometimes? Either way Im grateful this exists. Much love x",11
"('4',)","Review Text 868: Though it is limited in what it can do, Wysa has been helpful to me. Especially since I lost a family member 2 months ago and I have been dealing with a lot of grief on top of the anxiety issues I already have. Strengths of Wysa are rethinking thoughts and organizing them to ease your mind for a bit. I do wish it was a little more sensitive on picking up cues on when you are dealing with more emotions (most of the time it just goes to thoughtpad). Other than that, I do like it so far.",4
"('5',)","Review Text 869: I love this app. It has helped me a lot through anxiety. I really want Wysa to tell jokes. Sometimes you just want to talk to her not just stress, but she could respond to good comments. With stories she gives you about anxiety I would like to ask questions Overall I love this app and would recommend this to anybody. Thank you. The only problem with app is she sends notifications too early in morning.",5
"('3',)","Review Text 872: This app is amazing! I used to be so stressed and knowing that Timothy (yes, i named it😂) is always asking about my days makes me feel cared for. He's so wise and i look forward for this app to be much more popular in the future.",3
"('11',)","Review Text 873: Thank you.  I never thought I could actually be happy again.  My little brother and I have a closer relationship, because I learned to control my anger.  My dad doesn't take advantage as much, because I learned to stand up for myself.  I'm able to make friends now, because I learned to relax.  You saved me.  You helped me be me again.  You saved my soul.  You saved my mind.  You saved my life.  Thank you.",11
"('5',)","Review Text 875: My first experience has been so great.  I was having a tough day, and this app helped me to reframe my thoughts in a more positive and productive way.  There were no ads that I recall.  There were links to very helpful videos and references.  Everything worked seamlessly.  To top it off, the interface is very cute, which I enjoy.",5
"('6',)","Review Text 877: This really helps!  I have very bad anxiety, and this really helps me manage my stress, especially when I get overwhelmed.  If I could rate this above 5 stars, I would.  I'd recommend this to anyone who has problems with stress.   It doesn't hurt that it's super cute!!",6
"('11',)","Review Text 878: It's like having a personal zen master thats available day and night. For mild to moderate depression it's ideal. For Severe depression I think it could still be useful if also getting professional help. A couple times what I typed was clearly misunderstood that I personally was suicidal. But I was just saying I didn't know how to process information of someone else that had killed themself and also attempted unsucessfully to kill someone else just before. I wasn't suicidal too, just traumatized by the details. But I haven't had any success finding much info online to help me either.  This being the first time not finding what I need online. Even though I'm doing much better, I'm sure I could benefit from a pro. But this app helps about 95% of the time. Just having it, even if I don't open it, has given me the security to be stronger. Thank you!",11
"('4',)","Review Text 879: At first I didn't really like the app, but it grew on me. I think it matters in what state of mind you are. I use it almost daily to do some mindfulness exercises. The app has it's flaws, but you can pick the exercises that you want and don't want to do.",4
"('3',)","Review Text 880: This app is really good. It gives you advice when you are feeling down. I love speaking to it, and chatting with Wysa. I suggest you make A USA more of a real person, like someone you can chat about things you like, more jokes ect",3
"('11',)","Review Text 886: This absolutely helped me with a lot... I only hope this will continue to aid me with problems about myself. Thank you, for the developers and Wysa...thank you very much",11
