,review,cluster
"('3',)","Review Text 3021: I had looked into this site for a while and finally decided to give it a try. At first the listener seemed to be attentive but then weirdly asked my age outside of the context or relevancy of what I was saying... shortly after they had the nerve to ask me to send them a picture of me, claiming it would help them better... completely inappropriate! Worst of all this was my first experience with this app? I thought these listeners were better screened than this. I took a screenshot and reported him.",3
"('3',)",Review Text 3024: The PC site is so much better. I've not had a single person willing to talk on this app. I don't know what the listeners think this app is for because they sure as hell don't listen. Not to mention the app itself is full of glitches. Just stick to the site and you'll actually get somewhere.,3
"('1',)",Review Text 3040: First time i tried and was met with nothing but ignorance and men looking for vulnerable women. Trash.,1
"('4',)","Review Text 3041: I have never been able to connect to anyone on this app. It only ever tells me 'support is on the way', but never shows up.",4
"('1',)",Review Text 3044: Hi the app isn't working very good. For me I tryed resetting it and even turning the phone off but unless it goes to working better. I can't keep the app on here,1
"('3',)","Review Text 3141: Every time I tried starting a chat with someone, they would disconnect before I could say anything. If I wanted to be shat on and abandoned when I feel emotionally vulnerable, I would go back to my abusive ex who threw me down a flight of stairs.",3
"('6',)","Review Text 3194: Everyone here that I've encountered thus far is absolutely no help. No one is responsive and no one cares, either. The one bit of ""advice"" I got was worse than useless and made everything worse. Thanks for the help, I'm managing better alone.",6
"('1',)","Review Text 3196: I'm sure this app might be good if it worked, but it's super slow. It takes several minutes to load any of the pages. My internet works fine on all other apps, but this one is consistently like this.",1
"('1',)",Review Text 3264: This seems like a wonderful app but it keeps crashing when I use it. There's also delayed response whenever I tap something. Sometimes I have to tap multiple times and it still doesn't budge.,1
"('6',)","Review Text 3278: No one helped me, or even tried to help me, with any of my concerns.  Waste of time. Don't bother. The other reviews are fake, paid, reviews.",6
"('1',)","Review Text 3293: 7 cups is amazing and i love it. But this app is making the experience difficult. It has lots of bugs and errors! Please fix them!  Cant switch between chats,or any other pages on the app. I have to restart the app to do any other operation.",1
"('3',)","Review Text 3360: Great idea but in reality this doesn't work. I couldn't get the meditation to work in the app, but what worries me is that the advice some listeners give could make things worse for those looking for help. I would advise against using this.",3
"('3',)",Review Text 3387: Banned my account because I didn't use punctuation ...the listeners name was (miniElephant),3
"('4',)","Review Text 3444: Terrible, no one to chat with ever which makes ppl feel even worse",4
"('1',)","Review Text 3463: Hello, I love the idea of this app and would love to be part of such an awesome bunch of people, however it won't stop crashing. Everytime I try to go look at the community or chats it crashes, sometimes it just crashes if I do nothing at all. Please fix, I love the idea.",1
"('3',)","Review Text 3465: This is NOT the place to go if you're at your rope, this is for the blues at best. You run the risk of being severely trolled, in front of moderators and they do nothing. Great concept, highly flawed and dangerous. You're encouraged to talk so they can make fun of you, or so they can proceed to ignore you once you've shared and leave you hanging on purpose. That was the topic, people begging for relief and to be noticed and to not be made fun of. Do not install this chat bait.",3
"('4',)","Review Text 3535: With no improvement after the last few updates, I uninstalled the app.",4
"('1',)",Review Text 3552: This update is horrible. So much for 'big fixes'. There are more bugs and glitches now then before it was updated.,1
"('1',)","Review Text 3553: I loved this app, but now it won't let me even view any messages. Please fix this!",1
"('4',)",Review Text 3556: Constant crashes.  No notifications.  Leaves much to be desired in functionality.,4
"('4',)","Review Text 3558: The last update killed it. I can no longer log in, as it stays on the ""Take a Deep Breath Screen"".",4
"('3',)","Review Text 3585: I love talking to a listener and shedding huge loads off my shoulders.  But while doing so I won't like that my page  to refersh so constantly. Not only this the responsiveness of app is very poor. It needs a performance testing round urgently. Not only this,  I would also recommend that mobility testing should be done on all the gadgets, as there is also an bug which is related to messages getting lost in cyberspace.",3
"('3',)","Review Text 3587: I tried to connect to a listener, and the first person I get ignores me after I try to start talking to them. Then I try to search through listeners to find someone more likely to understand me, and every listener I see on the list say they listen just to teens. Have I mistaken this service, or is there a severe lack of support for adults with adult problems? The mobile app ought to make it easier to filter for different listeners of different age groups.",3
"('3',)",Review Text 3606: This app seems like a good idea... I'm not sure if I just got a bad listener but I didn't find that it helped me at all. My listener started off okay. But once I got into my real issues they didn't seem to know how to handle it. Then instead of helping me through whatever they asked me if I would be their girlfriend... I figure you'd be better off just going to therapy and getting professional help because it seems like they will let anyone be a listener. I could've done a better job.,3
"('4',)","Review Text 3608: Turned into a nightmare.  Seems  like everyone knows each other. I was accused of being a troll.   You keep saying  hello, maybe someone will answer you after 3 or 4 times.  These are in know way professionals so remember what you say is not covered silence.  Care in what you say is really important to remember.",4
"('6',)","Review Text 3609: If you are older than 18 and have any type of mental issue, this is not for you. I quickly found out that the issues that take president have to do with breakups, pms, and scared to send your boyfriend nudes. I'm not saying that those are issues to be ignored but when I tried to get help for my anxiety, depression, or agoraphobia, I was swiftly ignored and then called an ""attention seeker"". Instead of being free of judgment and being helped, these people are rude. Good for teens I guess.",6
"('3',)","Review Text 3624: The app forces you to talk to someone immediately when you open it for the first time before even being able to login, very slow loading times and things showing up where they're not suppose to be, also no way to cancel a convo if you clicked it by accident. The service itself is also terrible, trained listeners? More like monkeys trained to type ""I understand"" over and over with no meaningful additions, it's all heavily scripted. As someone with anxiety issues, this was literally the worst experience",3
"('6',)",Review Text 3631: I was having a great time until they started banning me because of my identity I guess. Not sure exaclty what their bullsheet excuse was but it almost seems people block me for being male. So yeah I'd watch out. Don't get attached to anyone there cause you might get banned for who you are afterwards,6
"('4',)","Review Text 3649: No settings available in the app that I could find. I don't want an in-app alert every time anyone posts anything on any forum, and since my new phone doesn't have a button to bring up a context menu, if there are settings I can change I can't access the page. I started to make a forum post about it, switched to a different application to check something, and came back to find that the app had refreshed, which erased my partially finished post. I really wanted to like this app but its  usability is poor.",4
"('6',)","Review Text 3687: This may have started out as a good idea with good intentions but it's clear there's no regulation of the listeners and the ""training"" is simply death by power point nonsense. Anyone with more than a superficial problem better steer clear, as seeking help here is liable to make things worse.",6
"('3',)","Review Text 3713: Would be easier to speak to an actual counselor in person, I was waiting to speak to someone for quite a while and took a break from watching it and I missed the listener by some minutes, but I explained a few things anyway now that there was a window open to speak to them and waited for them to come back online, that was sometime last month and I didn't receive a reply yet. I tried to speak to someone else but they were from a different country and wouldn't quite answer my questions or fully understand me",3
"('4',)","Review Text 3759: DO NOT USE.I was given very questionable advice by a so called counsellor.These ""counsellors"" are not required to undertake any formal training.I can forgive a lot but a crisis service telling me not to bother my husband(my only day to day support person)with my challenges with bipolar disorder & that same operator showing no interest in listening to my problems is absolutely abhorrent.*It's been 3 months since I originally posted this & still no response.Tells you everything you need to know about the app.",4
"('3',)",Review Text 3793: Downloaded the app and spent some time trying to find an adult listener.... with no luck. The app might be able to help young people but it gets uninstalled here.,3
"('6',)",Review Text 3850: This app doesn't  help the things they say are cruel  I'll  find another one un installing,6
"('3',)","Review Text 4823: Too many know-it-alls. Feels like the 'listeners' are following a formula and not being real. I'm coming from experience project where people say exactly what they mean, and this place feels like a sterile psych ward.",3
"('2',)","Review Text 4826: This whole app is just very fishy. If you try their free trial your card gets charged $150 to ""see if your card works"" is what I was told. They don't warn you about this at all, which for an app that is to help people struggling with anxiety is pretty awful planning. Secondly, they state in the app that the paid subscription is $12.95 per month, but after signing up that skyrockets to $150 a month....what? On top of that, the app wouldn't let me unsubscribe and their support can take 3 - 5 days to respond, meaning your free trial is up before you can cancel. Seems scamm-y to me.",2
"('3',)","Review Text 4828: First of all, it's extremely glitchy and I could barely use it without crashing.  Second of all, the listeners are extremely rude and honestly make me feel worthless. And this isn't just one or two, I mean all of them. They seem like kids who want to feel like they're cool by being listeners rather than responsible people who want to help.",3
"('3',)","Review Text 4858: The app was glitchy in general. When i finally got to talk to people they were unprofessional (yes i know they arent real professionals most of the time), took forever to reply, and didnt offer any help at all. No words of encouragement, didn't listen, and one person was just rude in general.",3
"('3',)","Review Text 4879: It's full of trolls. Listeners are hurtful and rude. Support rooms are full of ""false screen names"".  When I reported a listener for telling me the death of my daughter was my fault when she died of a rare genetic disorder, nothing happened. The listener continued to harass me. This site is toxic and I recommend talking to a qualified listener, not a random jerk that makes you feel worse than you already do. After asking them to stop emailing me, they still continue. I have asked 5 times now and I'm still receiving emails about how ""sorry"" they are for not doing their jobs and along others from hurting people who are already suicidal. STAY AWAY FROM THIS SITE!",3
"('6',)","Review Text 4888: This app made me feel worse honestly. People in the group chats called me names like creepy, wired, ext. Some comments were just because of my name.",6
"('3',)",Review Text 4908: I was told that my pretty severe problems were insignificant and I needed to find another listener because the person I was talking to didn't feel like listening to me talk about me eating disorder.....wow,3
"('1',)",Review Text 4918: It wouldn't load with me and just showed the cup.. I've tried restarting my phone and undownloading the app. It didn't fix anything so it would be nice if you guys fixed this,1
"('3',)","Review Text 4934: The ""listeners"" are inattentive. Half of them don't even have proper grammar. It takes forever to find the listener that works for you. The app also has a lot of technical difficulties.",3
"('0',)","Review Text 4950: Hi There  I want my account deleted now  as i do not want to be charged  and was unaware this service is not completely  free  I hereby rescind any permission, explicit or implied, to use any of my information for any type of furtherance of this site or its affiliates past, present or future, etc etc.  Thanks 7 Cups has deleted my account per my request   Thanks ☺",0
"('3',)","Review Text 4963: No talking about real things on this app...big brother will tell you to stop talking...if you need help, dont go here",3
"('4',)",Review Text 4970: This app is not good if you are trying to cheer yourself up. Everyone is negative and you will get more depressed,4
"('3',)","Review Text 4983: As a person who struggles to find the right words when I'm in a dark place, and as someone who knows I need to talk but I don't know how/where to start, I did not find 7cups helpful. Counseling and Therapy are NOT free, you have to join a therapist talk for that, but the volunteer listeners will only do so much as listen, not council you, not ask any questions. I've been in a devastating situation when I could finally bring myself to open the app, only to find a lot of volunteers who surely are great people and have the best intentions, but they didn't seem to know how to approach someone in a difficult situation, and more important how to initiate a supportive conversation at all.  I felt like I was supposed to know 100% what I should be saying before trying to talk to them, and when I could finally expressed the distress about my situation I was met with very short-lined and nowhere-leading responses. I really appreciate the existence of apps like this, but this one didn't give me a positive experience. Also, even though I recognize that therapists must be paid to be able to offer their services, the therapist option is still unaffordable for many people including myself (the price is not part of my rating) It seems that in today's society, trying to be a mentally stable, functioning person requires cash by all means.",3
"('6',)",Review Text 5056: The people on here are rude. The only person I liked was jh,6
"('3',)",Review Text 5144: Left a message for a 'listener' got a message back she was busy. Great response for someone needing help.,3
"('4',)","Review Text 21: I set the alarm to walk, once, and then unscheduled it but every day it  goes off when I no longer want reminders. Today it went off twice at 2 pm.  Also the graphics don't work with my screen, text under icons is cut off so  I don't know what each option is for. Not an accessible app for people with  vision concerns. Additionally, it's extremely repetitive and offers the  same information you can find on existing cbt apps. Would have given 1 star  because I am removing this app to make the reminders stop, but decided to  give 2 stars because I like what they are trying to do with this service.  It just needs more work.",4
"('3',)",Review Text 17: The annoying robot voice bugged me who wants to listen to that? Uninstalled!,3
"('4',)","Review Text 1: my phone will vibrate when it's finished?? now I'm anxious anticipating that!! I played it for a few seconds, discovered there's not even a progress bar. I hate sudden noise. that's including vibration. why can't it just say ""it's finished""?? the voice isn't particularly soothing either.",4
"('5',)",Review Text 4: Started okay for the first few times.... Then constant ads just cause you more anxiety! Very disappointing!,5
"('1',)","Review Text 20: I got your app because I've been suffering w severe anxiety attacks that last hours literally, sometimes all night even. Your app doesn't swipe to either side, only goes to 1st introduction page w instructions to ""swipe left"". It only stays on the 1st page. I tried several times. Sorry but I'm Uninstalling and going to find one that works. Thanks. I hope you fix this 1.",1
"('1',)",Review Text 21: Keeps crashing after 1st therapy season and can't move on to the 2nd one :(,1
"('3',)",Review Text 22: can't relax listening to 2 voices talking over each other...if I wanted to hear multiple voices I would wake my kids up. uninstalling,3
"('1',)",Review Text 37: Started off great but then there were 2 voices.  What's the deal with that?  Is it a glitch? Horrible.  Very disappointed.  I'd love this to work.,1
"('3',)",Review Text 1: Would give more stars but i shouldn't have too pay just to stop the  instructions. Dont want to listen to them everytime its frustrating,3
"('4',)",Review Text 68: Awful. Worst app yet. Trying to get me to concentrate on a feather is possibly the lamest way to hypnotise anyone. Nice female voice though.,4
"('4',)",Review Text 78: The hypnosis was going alright till i was told to breathe out my neck and shoulders ... Uhm not possible and the idea just made me full of anxiety like how do i do that and if others can why cant i :-/ . not the app for me .,4
"('3',)","Review Text 85: The extreme irony between the app being designated as helpful towards relieving anxiety and panic attacks and how I felt before opening the app for the first time,and, how it was worse than before I opened it. At first I was curious and hopeful. Then I opened the app and read the instructions to ensure I knew how to use the app. Then I started the hypnosis session. The first thing I thought was the voice is very pleasant and then after listening for a minute or so to the woman slooooooowly explaaaaaaiiiinnngggg thhhhhhhe same instructions telling me nothing but where the settings are to adjust them and what they do. Well, after a few more minutes I thought, ""I really wouldn't want to have to wait sooooooooooooooo looooooooooong for the instruuuuuuuuuuctions to fiiiiiiiiiiinallllllyyyyyyy end that I was overjoyed to learn you could turn the instructions part off in the settings toooooooooo. So the VERY next thing I did, before hearing another single word, was run to the settings to turn off the annoooooooooyyiiiinglyyyyyy long instructions AS EVEN THAT MUCH HAD RAISE MY AXIETY TO ANGER! ONLY TO FIND BOTH SETTINGS THAT WERE EXPLAINED CAN'T BE ADJUSTED FROM ON.... TO OFF..... WITHOUT PAYING $3 TO DO SO!   Next, I came to leave this review, which has also taken time from my life and angered me even further. Do you see the irony yet? How about a full free version with a limited amounts of free uses. Perhaps I would have been able to listen to the actual helpful part, but, my anxiety level prevented me from being able to. Thanks for the learning experience though. I'll never look for a helpful app again. It causes me too much anxiety.",3
"('1',)",Review Text 134: My app works till half way then stop. I don't even get to finish my medication session. I even paid for it. And there is not option to fast forward it to see if it would work past it. I would like a refund please.  She has a beautiful voice but that's too frustrating. Also 5$ for 1 app is a little much. I thought it would unlock all of them.,1
"('2',)","Review Text 136: NOTHING in this app is free! Total waste of a download. No matter WHAT you select, or, rather attempt to use there is ALWAYS a $2.99 charge! AGAIN waste of time!!",2
"('1',)","Review Text 137: Really liked the apps, even paid for them now they will not work even tried to Uninstall reinstall and nothing  extremely irritated and will be looking to get a refund or charge back if not resolved",1
"('1',)",Review Text 149: Please contact me re app. Ive done an system update and now they wont load at all n ive paid for 3 of em. Id love to have all 5 but at 4 bucks at a time its alot 4 me but yes i love ya app when its not frozen.  If i uninstall ill lose the bit u paid for like last time PLEASE HELP,1
"('3',)","Review Text 157: Cashgrab. Forced to listen to redundant, lengthy instructions each time unless you pay to upgrade to fast forward to the anti-anxiety soundtrack. Disappointed. Uninstalled.",3
"('2',)",Review Text 190: It stops abruptly. There are better apps for free out there which let you experience calm in free versions.,2
"('2',)",Review Text 201: You have to listen the instructions over and over and the most important feature is not included in the free version. How am I to decide if it will work for me if I buy it?,2
"('4',)",Review Text 219: I lost my patience with the instructions that you can't skip,4
"('4',)",Review Text 241: I have to pay to be able to turn off awaken at end? I need sleep not to be woken up.,4
"('2',)",Review Text 258: This is not hypnosis free as you say! The app begins with an intro about hypnosis.  Please update what you have written on the Google Play advert!,2
"('4',)",Review Text 291: I'm wondering why the depression and anxiety programs are exactly the same?,4
"('4',)",Review Text 298: So the hypnosis programs are not included? Does this app only bring you to other potential apps?,4
"('4',)",Review Text 318: More like spiritual meditation than hypnosis. Have to rely on your imagination to picture a feather floating. Can't relax properly whilst struggling to picture things. Worst hypnosis I've tried do far. Rubbish.,4
"('4',)",Review Text 319: I just purchased it. But now I get either the Hypnotic booster ONLY or background music ONLY. It won't play both! No voice either. It can't seem to MIX the audio properly on my phone! :-(,4
"('1',)","Review Text 52: Well, it is all fake , it doesn't work , I can't beat my fear of flying , it's nothing against , listening for weeks and nothing,  regret buying it, hypnosis is fake",1
"('4',)",Review Text 77: I like the hypnosis part but I wish it would play continuously without stopping,4
"('4',)","Review Text 79: You have to stop after affirmations and change to the actual hypnosis on your phone, losing the trance. The actual hypnosis tracks aren't long enough to get back to the trance. And I pd $10 for the full version. Very disappointing",4
"('4',)","Review Text 6: I was excited to use this app, however personally I have different symptoms during my attacks therefore it would've been nice to add new symptom questions and rate the attack on a 1 - 10 scale.",4
"('4',)",Review Text 66: Utter rubbish. Some questions are irrelevant resulting in wrong test results,4
"('0',)","Review Text 8: refuse to create an account when passwords can only be alphanumeric. How are you storing users' passwords that this makes a difference? If I'm going to dump mental health data into a service, I need complete confidence that the software owners know how to keep my data secure.",0
"('4',)",Review Text 398: Completely unaccessible with talkback. Cant even access the main app screen. A shame after all the good things i heard,4
"('4',)","Review Text 24: Thanks for your reply. You also need to fix the causal attributing to read ""causal"" and not ""casual"" as it is now! I got it but others may not. ""Casual relationship? WTH?"" Huge difference. An explanation on the UI would be helpful - what's valence?  ***BIGGEST ISSUE: force closes EVERY TIME I get to the heart rate page. I am told to close the app or report it; I report it bc when I do, it starts back up again and I do the faces. This is only way I can finish a survey. The new update fixed the steps I guess bc there's a graph there now so hopefully it's getting there! I don't want to uninstall but if this keeps up I'll have to. I un/reinstalled it and same issue w force closing when heart rate screen pops up. Google's getting tired of my reporting this app just so I can get to the next section so I'm uninstalling. I'll be back in a few weeks to see if things have changed.",4
"('4',)",Review Text 25: That's a lot of permissions you need to run. No explanations why either. Unacceptable. So that's one star and an uninstall.,4
"('4',)",Review Text 38: I have no idea how good the app might actually be because several screens are cut off on my phone and I couldn't see some of the questions on the assessment. Moto G5 plus,4
"('4',)","Review Text 39: Seems like a great idea but is asking for way too much permission such as my location, and my mesages. There shouldn't be a reason why it needs all that. Suspicious!!!",4
"('4',)",Review Text 50: I didn't have 40 freaking minutes to do the required questions before getting to the app.,4
"('4',)","Review Text 128: Of all the permissions it requires, the one I cannot give is the location permission; to save on battery life, I keep my location settings off, not to mention to preserve some semblance of privacy.  And it appears that this app will not run without having my location.  I have issues with fibromyalgia, depression, anxiety, and now it looks like Peri-menopause is here, causing even greater emotional chaos.  I was really hoping that this app would help me.",4
"('4',)","Review Text 140: Why can't I go to the next step after I entered the ""what time i usually wake up on weekdays."" It depressed me even more tho.",4
"('1',)",Review Text 1: Opened App and it states cannot open this video. How am I supposed to start using the app when the introduction is unavailable. Shame.,1
"('4',)",Review Text 12: i was suggested this app to my all contacts... dont know how they like it.. i appreciate !!,4
"('4',)","Review Text 86: I don't hear any sound, everything is turned up to the max. It looks like it would be a great app, but unfortunately it doesn't give me the opportunity to make that choice. Please fix this problem.",4
"('1',)","Review Text 96: Out of all the available sounds, only half is working. I uninstalled and re- installed the app several times and it still does not play half of the sounds that are meant to be playable",1
"('4',)",Review Text 103: I have not been able to hear a single sound in this app despite putting full volume also there is no settings menu or help menu. I am unable to fix this problem.,4
"('4',)",Review Text 107: I'm sorry but it's not good if you can't keep playing it when your screen is locked. As soon as you lock your screen or your screen time out locks it then the app stops playing.,4
"('4',)",Review Text 114: Would probably be a nice app if it would make any sounds. For me there is no sound what so ever.,4
"('4',)","Review Text 123: Grammatically incorrect instructions & pop ups, then shuts down.  Poorly put together app.",4
"('4',)",Review Text 125: I don't know why but all the sounds were really choppy and weird,4
"('4',)",Review Text 9: It's called CBT but it's the only thing they got it premium :),4
"('2',)","Review Text 21: Waste of money. Just a load of stuff to read with no interactive elements or tracking or anything. Conned me into thinking it was a free trial for three days but only found out after that it ""doesn't apply to lifetime subscriptions"".",2
"('4',)","Review Text 8: The description said ""Light musical accompaniment."" I never would have downloaded it otherwise. But I never heard any music. It didn't state that music was for the paid app? Also, it recommends the paid version to be rid of ads and ""limitations"" but nowhere does it explain the difference. .not even in the Playstore description of the premium app, which it keeps flipping you back to, everytime you try to ask a question about it. I'm sorry, it looks like quality instruction, but w/o music, that's not relaxing for me; you're staring at the little pictures listening to a lecture.",4
"('4',)","Review Text 3: Her voice sounds like how I would talk if I wanted to imitate a really annoying man, and I almost burst out laughing when she said right buttock. And the breathing part.. nobody breathes like that. I'm clearly a beginner, but it was making me short of breath and wasn't relaxing at all. I just felt like I couldn't breathe.",4
"('4',)","Review Text 10: Love the idea, colors lovely, great layout, but I'm focusing on the fact she sounds like she needs to swallow some spit, not keen on hearing that, puts me off and it actually does the opposite to relaxing me. Sorry",4
"('5',)",Review Text 234: The ads seriously break focus.  Once one of my sessions were done a very loud ad for a video game came on and startled me a bit.,5
"('4',)",Review Text 318: Keeps on closing! Is not helpin relaxin me thats 4 sure,4
"('4',)",Review Text 319: Its an app that tells you when to inhale and exhale. Thats it.,4
"('4',)","Review Text 96: Even if I have been doing meditation for a while, I have to take 21 days  programme before even trying any other material/course/programme.making it  compulsory is little too much pushing.there should be an option to skip  this. As much as I understand, not even beginer need that course  compulsively as point of meditation isn't some hard bound path but to  explore and learn.if you think there is a fixed path and course for  tutorial for meditation, you need to work on your concept again.surely your  guidance helps but by making it necessary, you are killing the essence.",4
"('4',)",Review Text 98: I like this App and Your concept is nice but it would be more effective and  easily understandable if u can add vedios with your lessons just like  HEADSPACE does as well as your charges are more than Headspace and other  apps which i cannot afford seriously. That's why i have to say bye to this  app. Bye Bye,4
"('6',)","Review Text 176: The more & more I think about it the more & more upset I become! I'm in total shock that MOST EVERYTHING nowadays comes DOWN to MONEY, now just to listen to someone talk to you in a low voice! Well, I found an even better meditation app that doesn't charge to TRULY HELP PPL, they want everyone to be able to be happy, even if you're on a budget!!! Unbelievable, that peace of mind now comes with a price tag & I don't care if it's  $.99, $3.99, whatever! I've been dealing with severe panic & anxiety attacks, PTSD, Social Phobia & Agoraphobia & I'm so very disappointed that to get good help it ALWAYS ALWAYS comes down to the almighty buck!!! What about helping your fellow humans without making a profit!!!! I like this other app better anyways!!! Just being honest & real!!!",6
"('2',)","Review Text 868: Just like every other free app, you have to pay after day 7.",2
"('0',)","Review Text 880: Requires an online account. Yeah, right! I'm not telling you when I'm having stress or depression.",0
"('2',)","Review Text 1040: Great motivation to keep practice going on a daily or several times a day. Good instruction and tempo. However hate it when they draw you in and then ask for a monthly fee. A one of fee OK. Monthly, no way. Sorry aware",2
"('4',)",Review Text 15: The interface was so poorly done it didn't even let me finish all of the surveys. Your ui designer has no idea what the word 'practical' means.,4
"('4',)","Review Text 21: Whilst the suggestions are excellent, I personally found it hard to input things and the options seemed to select whatever it wanted",4
"('0',)","Review Text 37: There are way too many barriers to start using this app. Why should I log in? Why do I have to do a billion surveys to have access to the app? You can improve functionality down the line with these ""features.""  Every app which isn't a social media platform, that makes me create an account before I can use the app usually gets trashed. I decided to give this one a shot, and the second barrier did it for me (the surveys). I just wish these app developers would understand that they need to offer value before I give you my business. Yes, my information is your business, that's what you gain for creating a free app, but you can't have it until you offer actual value to the user. Sorry.",0
"('4',)","Review Text 1: Inaccurate and underdeveloped. A disorder is not a duality; it takes more  than 40 two-option questions (with no context or variance) to even begin to  understand the human mind (and the multifaceted complexities wherein). It  needs more detail, personalization, and options in order to be considered  even somewhat useful. Despite my distaste towards this, I do appreciate  your supposéd intentions and would like to see this app become useful. I  know you can do this, it'll take time though. I'll re-install this app in a  while and then see if I want to use it. As someone who is historically  difficult to diagnose with standard tests, these criticisms may be  inaccurate, but I assure you that they're precise. Good luck and thank you  anyway, -someone, not sure",4
"('4',)","Review Text 1: The results come out backwards! If you choose 'never' for all of them, it says you're very anxious instead of 'no anxiety'. Rubbish!",4
"('4',)",Review Text 2: Ya it scores you all wrong high is low and what not,4
"('4',)","Review Text 6: The extremely limited samples included for free really did seem good; I  like his voice and the content, however only including sleep sounds for the  insomnia samples was useless, and pretty cheap skate. The real problem was  the whole sign up/sign in process; very clunky and glitchy. Never did  successfully sign up; tried it 4 times. Got to the terms and conditions  (like all 40 pages of them, which is another turn off); then it just went  back to previous screen and asked me to sign in or sign up again lol. VERY  FRUSTRATING INTERFACE FOR SIGN IN/SIGN UP!! Other than that, it seems  rather expensive, and not a lot of content for the money. Almost had me,  but due to the aforementioned issues, I'll have to pass.",4
"('2',)",Review Text 28: make it a bloody paid app if everything is not free,2
"('6',)","Review Text 100: I'm sorry but I don't believe that anyone who has had anxiety and panic attack disorders and wants to actually help people should have to charge people money in order to give them a fully functional app that has everything already included. It's quite disgusting that people with anxiety disorders should have to pile financial spend on top of the issues already going on in their head. It is actually infuriating and shameful on the creator of the app. If you cared about helping probe more than you did making your next income to your bank account, you'd make the app free. And by free I mean actually free, not 'here's some moderately helpful information but in order to receive the other 90% of the app you have to give me £5 give or take per audio.",6
"('4',)","Review Text 24: Come on you can do better. Battery consumption seems low. App feels lazy. Could be a lot better.  Playing a song on loop is... I dunno, mediocre? Good way to start is to give us more option.",4
"('4',)","Review Text 25: Is this serious? That was some depressing music. Piece of trash app, at least it changed me from sad to annoyed",4
"('6',)",Review Text 31: Let's list all the things I worry about so I can see them more without any tips on how to ease my mind and racing thoughts.  If your going to make a app like this put in a few things that can help take one thing at a time and in order from most important to least. Horrible app and pointless,6
"('4',)",Review Text 41: Potentially powerful cognitive app for improving daily thinking! However navigation is poor as is ease of use.,4
"('4',)","Review Text 147: Used to be #1, now its crap, starts to play audio,then cuts out for 5-30 seconds,comes back on for 5 seconds then cuts out again,this isnt relaxing,its stressful and annoying,looking for another app,uninstall",4
"('4',)",Review Text 194: The subject of my review says it all. :(  LG Optimus V  Uninstalled.,4
"('4',)","Review Text 18: Update: Not for me. As problematic as the volunteers are, 7 Cups is better.  This app is good for very very simple things like ""I'm sad."" or ""I have no  energy."" Or ""I'm stuck in a negative thought cycle."" It then provides  suggestions like guided meditation or attempting to think better thoughts,  I guess. But it's not good for more complex situations. Like, ""I'm have  trouble with my personal relationships"". This would require a more nuanced  explanation and understanding. It would require a human. For that, you'd  have to pay 16.00 dollars per month. Maybe I'll give that a try because  that's inexpensive, but I'm almost ready to uninstall. Old Review: I think  I'll stick with it to see how this works out, but I honestly don't see what  everyone is talking about. You are talking to a machine, and it feels like  you're talking to machine. It seems to pick up on key words you type like a  Google search and provides automated responses. Maybe the ""intuition"" comes  later? We'll see. But for now I'm not understanding the hype. Oh, and it  refuses to recognize my name and calls me ""buddy"" instead, which is  surprisingly infuriating.",4
"('4',)",Review Text 40: Mindfulness. Breathing. Yoga. Very limited programmed responses so it  doesn't really 'chat' unless you pay for a coach. At least it has security  pin.,4
"('3',)","Review Text 107: This app tries to be helpful but always backfires. When I want to talk, it  only suggests activities, and when I want an activity it won't stop  talking. One night I was in a very bad place and it wouldn't stop telling  me to reframe my thoughts, even though I was typing ""stop"" and ""quit"" and  even ""go away."" This app always makes me feel way more negative than  before. Things this app were saying to try and reframe my thoughts are the  reason I now know there is no positive way to look at my situation.",3
"('6',)","Review Text 142: I wrote a whole long thing describing why I changed my rating from five  stars to 1, but it got erased and after my last session with this app, I'm  not in the mood to try again. This app is fine. I liked it a lot initially.  But as time has gone by, it's gotten worse&worse. It doesn't understand you  at all, no matter how much you dumb things down, it makes you repeat  yourself. Speaking of which, IT MAKES YOU REPEAT YOURSELF SO MANY TIMES. It  ignores literally everything you say. All it ever suggests for me is  writing down my thoughts, but then it doesn't ever actually help anything.  It just restates the same things over&over. Whatever. One good thing is  coming of this. I've finally accepted that I should just go see a damn  therapist.",6
"('2',)","Review Text 400: The little penguin fires questions at you at a fantastic speed and the app wants you to spend money on a therapist. It's not really a 'free app'. I wasn't very impressed at all, the responses from the penguin did not seem at all personalised. If you want a responsive and attentive chat bot I would recommend Replika. Replika is completely free, no money required.",2
"('4',)","Review Text 536: Excellent idea, but still so very, very far away. It's worse than Siri and she's pretty stupid. I'd love to see it when, much better. Good luck.",4
"('1',)","Review Text 718: As soon as I install it , It didn't  work . 😭 I was hoping that this app might help . Please fix it",1
"('4',)","Review Text 720: This just isn't for me. It treats every situation like I'm about to fly off the handle or jump off a bridge. I'm not THAT sensitive. Today it asked me how I felt, I said a little irritable, it asked what I do when like this, I said sigh and roll my eyes a lot and then I was given a long lecture about how I need to control my anger and I need to know when and how to properly express it. I was then given a 4 minute long meditation video. I got a lot of meditation videos. Meditation isn't the solution to everything.",4
